
Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Columbia Taping Tools,simple,CR,CR,Columbia Inside Corner Roller (CR),0,0,visible,Columbia Inside Corner Roller in Corner Rollers. Structured temp catalog entry with  options: Inside Corner Roller.,<p>Columbia Inside Corner Roller in Corner Rollers. Structured temp catalog entry with  options: Inside Corner Roller.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/corner-rollers/inside-corner-roller/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers,,,,,,,,,,,47,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Inside Corner Roller (CR),Columbia Inside Corner Roller in Corner Rollers. Structured temp catalog entry with  options: Inside Corner Roller.,
Columbia Taping Tools,variable,OUTSIDE-CORNER-ROLLER,OUTSIDE-CORNER-ROLLER,Columbia Outside Corner Roller,0,0,visible,"Columbia Outside Corner Roller in Corner Rollers. Structured temp catalog entry with profile options: Standard, Bullnose, Wide, European/Micro.","<p>Columbia Outside Corner Roller in Corner Rollers. Structured temp catalog entry with profile options: Standard, Bullnose, Wide, European/Micro.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/corner-rollers/outside-corner-rollers/ | https://www.columbiatools.com/columbia-tools/corner-rollers/bullnose-outside-corner-roller/ | https://www.columbiatools.com/columbia-tools/corner-rollers/wide-outside-corner-roller/ | https://www.columbiatools.com/columbia-tools/corner-rollers/european-micro-outside-corner-roller/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers,,,,,,,,,,,48,Brand,Columbia Taping Tools,1,1,0,Profile,Standard | Bullnose | Wide | European/Micro,1.0,1.0,1.0,Columbia Outside Corner Roller,"Columbia Outside Corner Roller in Corner Rollers. Structured temp catalog entry with profile options: Standard, Bullnose, Wide, European/Micro.",
Columbia Taping Tools,variation,COBCR,COBCR,Columbia Standard Outside Corner Roller (COBCR),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers,,,,,OUTSIDE-CORNER-ROLLER,,,,,,49,Brand,Columbia Taping Tools,1,1,0,Profile,Standard,1.0,1.0,1.0,Columbia Standard Outside Corner Roller (COBCR),Structured temp variation for Columbia Outside Corner Roller.,
Columbia Taping Tools,variation,CBNCR,CBNCR,Columbia Bullnose Outside Corner Roller (CBNCR),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers,,,,,OUTSIDE-CORNER-ROLLER,,,,,,50,Brand,Columbia Taping Tools,1,1,0,Profile,Bullnose,1.0,1.0,1.0,Columbia Bullnose Outside Corner Roller (CBNCR),Structured temp variation for Columbia Outside Corner Roller.,
Columbia Taping Tools,variation,COBCRW,COBCRW,Columbia Wide Outside Corner Roller (COBCRW),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers,,,,,OUTSIDE-CORNER-ROLLER,,,,,,51,Brand,Columbia Taping Tools,1,1,0,Profile,Wide,1.0,1.0,1.0,Columbia Wide Outside Corner Roller (COBCRW),Structured temp variation for Columbia Outside Corner Roller.,
Columbia Taping Tools,variation,COBCRE,COBCRE,Columbia European/Micro Outside Corner Roller (COBCRE),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Corner Rollers,,,,,OUTSIDE-CORNER-ROLLER,,,,,,52,Brand,Columbia Taping Tools,1,1,0,Profile,European/Micro,1.0,1.0,1.0,Columbia European/Micro Outside Corner Roller (COBCRE),Structured temp variation for Columbia Outside Corner Roller.,
Columbia Taping Tools,variable,CFB,CFB,Columbia Throttle Box,0,0,visible,"Columbia Throttle Box in Corner Tools. Structured temp catalog entry with size options: 7"", 8"".","<p>Columbia Throttle Box in Corner Tools. Structured temp catalog entry with size options: 7"", 8"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/corner-boxes/7-inch-throttle-box/ | https://www.columbiatools.com/columbia-tools/corner-boxes/8-throttle-box/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Tools > Corner Tools,,,,,,,,,,,53,Brand,Columbia Taping Tools,1,1,0,Size,"7"" | 8""",1.0,1.0,1.0,Columbia Throttle Box,"Columbia Throttle Box in Corner Tools. Structured temp catalog entry with size options: 7"", 8"".",
Columbia Taping Tools,variation,7CFB,7CFB,"Columbia 7"" Throttle Box (7CFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Tools > Corner Tools,,,,,CFB,,,,,,54,Brand,Columbia Taping Tools,1,1,0,Size,"7""",1.0,1.0,1.0,"Columbia 7"" Throttle Box (7CFB)",Structured temp variation for Columbia Throttle Box.,
Columbia Taping Tools,variation,8CFB,8CFB,"Columbia 8"" Throttle Box (8CFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Corner Tools > Corner Tools,,,,,CFB,,,,,,55,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia 8"" Throttle Box (8CFB)",Structured temp variation for Columbia Throttle Box.,
Columbia Taping Tools,simple,FBB,FBB,Columbia Automatic Flat Boxes,0,0,visible,Columbia Automatic Flat Boxes in Finishing Boxes. Structured temp catalog entry generated from Columbia tools site structure.,<p>Columbia Automatic Flat Boxes in Finishing Boxes. Structured temp catalog entry generated from Columbia tools site structure.</p><p>Source page: https://www.columbiatools.com/columbia-tools/finishing-boxes/automatic-flat-boxes/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes > Automatic Flat Boxes,,,,,,,,,,,56,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Automatic Flat Boxes,Columbia Automatic Flat Boxes in Finishing Boxes. Structured temp catalog entry generated from Columbia tools site structure.,
Columbia Taping Tools,variable,FBB,FBB,Columbia Fat Boy Boxes,0,0,visible,"Columbia Fat Boy Boxes in Finishing Boxes. Structured temp catalog entry with size options: 8"", 10"", 12"".","<p>Columbia Fat Boy Boxes in Finishing Boxes. Structured temp catalog entry with size options: 8"", 10"", 12"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/finishing-boxes/fat-boy-boxes/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,,,,,,,57,Brand,Columbia Taping Tools,1,1,0,Size,"8"" | 10"" | 12""",1.0,1.0,1.0,Columbia Fat Boy Boxes,"Columbia Fat Boy Boxes in Finishing Boxes. Structured temp catalog entry with size options: 8"", 10"", 12"".",
Columbia Taping Tools,variation,8FBB,8FBB,"Columbia Fat Boy Boxes 8"" (8FBB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FBB,,,,,,58,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia Fat Boy Boxes 8"" (8FBB)",Structured temp variation for Columbia Fat Boy Boxes.,
Columbia Taping Tools,variation,10FBB,10FBB,"Columbia Fat Boy Boxes 10"" (10FBB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FBB,,,,,,59,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Fat Boy Boxes 10"" (10FBB)",Structured temp variation for Columbia Fat Boy Boxes.,
Columbia Taping Tools,variation,12FBB,12FBB,"Columbia Fat Boy Boxes 12"" (12FBB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FBB,,,,,,60,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Fat Boy Boxes 12"" (12FBB)",Structured temp variation for Columbia Fat Boy Boxes.,
Columbia Taping Tools,variable,FFB,FFB,Columbia Flat Boxes,0,0,visible,"Columbia Flat Boxes in Finishing Boxes. Structured temp catalog entry with size options: 5.5"", 7"", 8"", 10"", 12"", 14"".","<p>Columbia Flat Boxes in Finishing Boxes. Structured temp catalog entry with size options: 5.5"", 7"", 8"", 10"", 12"", 14"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/finishing-boxes/flat-boxes/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,,,,,,,61,Brand,Columbia Taping Tools,1,1,0,Size,"5.5"" | 7"" | 8"" | 10"" | 12"" | 14""",1.0,1.0,1.0,Columbia Flat Boxes,"Columbia Flat Boxes in Finishing Boxes. Structured temp catalog entry with size options: 5.5"", 7"", 8"", 10"", 12"", 14"".",
Columbia Taping Tools,variation,5.5FFB,5.5FFB,"Columbia Flat Boxes 5.5"" (5.5FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FFB,,,,,,62,Brand,Columbia Taping Tools,1,1,0,Size,"5.5""",1.0,1.0,1.0,"Columbia Flat Boxes 5.5"" (5.5FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,7FFB,7FFB,"Columbia Flat Boxes 7"" (7FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FFB,,,,,,63,Brand,Columbia Taping Tools,1,1,0,Size,"7""",1.0,1.0,1.0,"Columbia Flat Boxes 7"" (7FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,8FFB,8FFB,"Columbia Flat Boxes 8"" (8FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FFB,,,,,,64,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia Flat Boxes 8"" (8FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,10FFB,10FFB,"Columbia Flat Boxes 10"" (10FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FFB,,,,,,65,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Flat Boxes 10"" (10FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,12FFB,12FFB,"Columbia Flat Boxes 12"" (12FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FFB,,,,,,66,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Flat Boxes 12"" (12FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,14FFB,14FFB,"Columbia Flat Boxes 14"" (14FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,,,,FFB,,,,,,67,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Flat Boxes 14"" (14FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,simple,ITC-K,ITC-K,Columbia Inside Track Conversion Kits (ITC-K),0,0,visible,Columbia Inside Track Conversion Kits in Finishing Boxes. Structured temp catalog entry with  options: Inside Track Conversion Kits.,<p>Columbia Inside Track Conversion Kits in Finishing Boxes. Structured temp catalog entry with  options: Inside Track Conversion Kits.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/finishing-boxes/inside-track-boxes/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes > Inside Track Conversion Kits,,,,,,,,,,,68,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Inside Track Conversion Kits (ITC-K),Columbia Inside Track Conversion Kits in Finishing Boxes. Structured temp catalog entry with  options: Inside Track Conversion Kits.,
Columbia Taping Tools,simple,FMH,FMH,Columbia Flat Grooved Mud Heads (FMH),0,0,visible,Columbia Flat Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Flat Grooved Mud Heads.,<p>Columbia Flat Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Flat Grooved Mud Heads.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/grooved-mud-heads/flat-grooved-mud-heads/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Grooved Mud Heads,,,,,,,,,,,69,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Flat Grooved Mud Heads (FMH),Columbia Flat Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Flat Grooved Mud Heads.,
Columbia Taping Tools,simple,IA90,IA90,Columbia Inside 90 Grooved Mud Heads (IA90),0,0,visible,Columbia Inside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Inside 90 Grooved Mud Heads.,<p>Columbia Inside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Inside 90 Grooved Mud Heads.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/grooved-mud-heads/inside-90-grooved-mud-heads/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Grooved Mud Heads,,,,,,,,,,,70,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Inside 90 Grooved Mud Heads (IA90),Columbia Inside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Inside 90 Grooved Mud Heads.,
Columbia Taping Tools,simple,OUTSIDE-90-GROOVED-MUD-HEADS,OUTSIDE-90-GROOVED-MUD-HEADS,Columbia Outside 90 Grooved Mud Heads,0,0,visible,Columbia Outside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry generated from Columbia tools site structure.,<p>Columbia Outside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry generated from Columbia tools site structure.</p><p>Source page: https://www.columbiatools.com/columbia-tools/grooved-mud-heads/outside-90-grooved-mud-heads/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Grooved Mud Heads,,,,,,,,,,,71,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Outside 90 Grooved Mud Heads,Columbia Outside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry generated from Columbia tools site structure.,
Columbia Taping Tools,variable,BUCKET-SCOOPS,BUCKET-SCOOPS,Columbia Bucket Scoops,0,0,visible,"Columbia Bucket Scoops in Hand Tools. Structured temp catalog entry with model options: One Piece Bucket Scoop, Comfort Grip Bucket Scoop, Cork Handle Bucket Scoop.","<p>Columbia Bucket Scoops in Hand Tools. Structured temp catalog entry with model options: One Piece Bucket Scoop, Comfort Grip Bucket Scoop, Cork Handle Bucket Scoop.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/three-way-knives-copy/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,,,,,,,,,,72,Brand,Columbia Taping Tools,1,1,0,Model,One Piece Bucket Scoop | Comfort Grip Bucket Scoop | Cork Handle Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops,"Columbia Bucket Scoops in Hand Tools. Structured temp catalog entry with model options: One Piece Bucket Scoop, Comfort Grip Bucket Scoop, Cork Handle Bucket Scoop.",
Columbia Taping Tools,variation,OPBS,OPBS,Columbia Bucket Scoops - One Piece Bucket Scoop (OPBS),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,,,,BUCKET-SCOOPS,,,,,,73,Brand,Columbia Taping Tools,1,1,0,Model,One Piece Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops - One Piece Bucket Scoop (OPBS),Structured temp variation for Columbia Bucket Scoops.,
Columbia Taping Tools,variation,CBS2K,CBS2K,Columbia Bucket Scoops - Comfort Grip Bucket Scoop (CBS2K),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,,,,BUCKET-SCOOPS,,,,,,74,Brand,Columbia Taping Tools,1,1,0,Model,Comfort Grip Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops - Comfort Grip Bucket Scoop (CBS2K),Structured temp variation for Columbia Bucket Scoops.,
Columbia Taping Tools,variation,BCNC,BCNC,Columbia Bucket Scoops - Cork Handle Bucket Scoop (BCNC),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,,,,BUCKET-SCOOPS,,,,,,75,Brand,Columbia Taping Tools,1,1,0,Model,Cork Handle Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops - Cork Handle Bucket Scoop (BCNC),Structured temp variation for Columbia Bucket Scoops.,
Columbia Taping Tools,simple,FINISHING-HAWKS,FINISHING-HAWKS,Columbia Finishing Hawks,0,0,visible,Columbia Finishing Hawks in Hand Tools. Structured temp catalog entry generated from Columbia tools site structure.,<p>Columbia Finishing Hawks in Hand Tools. Structured temp catalog entry generated from Columbia tools site structure.</p><p>Source page: https://www.columbiatools.com/columbia-tools/hand-tools/finishing-hawks/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Finishing Hawks,,,,,,,,,,,76,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Finishing Hawks,Columbia Finishing Hawks in Hand Tools. Structured temp catalog entry generated from Columbia tools site structure.,
Columbia Taping Tools,variable,MP-6,MP-6,Columbia Mud Pans,0,0,visible,"Columbia Mud Pans in Hand Tools. Structured temp catalog entry with size options: 12"", 14"", 16"".","<p>Columbia Mud Pans in Hand Tools. Structured temp catalog entry with size options: 12"", 14"", 16"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/mud-pans/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,,,,,,,,,,77,Brand,Columbia Taping Tools,1,1,0,Size,"12"" | 14"" | 16""",1.0,1.0,1.0,Columbia Mud Pans,"Columbia Mud Pans in Hand Tools. Structured temp catalog entry with size options: 12"", 14"", 16"".",
Columbia Taping Tools,variation,C12MP-6,C12MP-6,"Columbia Mud Pans 12"" (C12MP-6)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,,,,MP-6,,,,,,78,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Mud Pans 12"" (C12MP-6)",Structured temp variation for Columbia Mud Pans.,
Columbia Taping Tools,variation,C14MP-6,C14MP-6,"Columbia Mud Pans 14"" (C14MP-6)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,,,,MP-6,,,,,,79,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Mud Pans 14"" (C14MP-6)",Structured temp variation for Columbia Mud Pans.,
Columbia Taping Tools,variation,C16MP-6,C16MP-6,"Columbia Mud Pans 16"" (C16MP-6)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,,,,MP-6,,,,,,80,Brand,Columbia Taping Tools,1,1,0,Size,"16""",1.0,1.0,1.0,"Columbia Mud Pans 16"" (C16MP-6)",Structured temp variation for Columbia Mud Pans.,
Columbia Taping Tools,variable,CTK,CTK,Columbia Taping Knives,0,0,visible,"Columbia Taping Knives in Hand Tools. Structured temp catalog entry with size options: 8"", 10"", 12"", 14"".","<p>Columbia Taping Knives in Hand Tools. Structured temp catalog entry with size options: 8"", 10"", 12"", 14"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/one-piece-putty-knives-copy/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,,,,,,,,,,82,Brand,Columbia Taping Tools,1,1,0,Size,"8"" | 10"" | 12"" | 14""",1.0,1.0,1.0,Columbia Taping Knives,"Columbia Taping Knives in Hand Tools. Structured temp catalog entry with size options: 8"", 10"", 12"", 14"".",
Columbia Taping Tools,variation,CTK8,CTK8,"Columbia Taping Knives 8"" (CTK8)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,,,,CTK,,,,,,83,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia Taping Knives 8"" (CTK8)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variation,CTK10,CTK10,"Columbia Taping Knives 10"" (CTK10)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,,,,CTK,,,,,,84,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Taping Knives 10"" (CTK10)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variation,CTK12,CTK12,"Columbia Taping Knives 12"" (CTK12)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,,,,CTK,,,,,,85,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Taping Knives 12"" (CTK12)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variation,CTK14,CTK14,"Columbia Taping Knives 14"" (CTK14)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,,,,CTK,,,,,,86,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Taping Knives 14"" (CTK14)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variable,TROWELS,TROWELS,Columbia Trowels,0,0,visible,"Columbia Trowels in Hand Tools. Structured temp catalog entry with model options: 12"" GOLD FINISHING TROWEL, 14"" GOLD FINISHING TROWEL, 16"" GOLD FINISHING TROWEL, 18"" GOLD FINISHING TROWEL, 12"" GOLD CURVE TROWEL, 14"" GOLD CURVE TROWEL, 16"" GOLD CURVE TROWEL, 12"" SILVER CURVE TROWEL, 14"" SILVER CURVE TROWEL, 12"" GOLD FINISHING TROWEL .3MM, 14"" GOLD FINISHING TROWEL .3MM.","<p>Columbia Trowels in Hand Tools. Structured temp catalog entry with model options: 12"" GOLD FINISHING TROWEL, 14"" GOLD FINISHING TROWEL, 16"" GOLD FINISHING TROWEL, 18"" GOLD FINISHING TROWEL, 12"" GOLD CURVE TROWEL, 14"" GOLD CURVE TROWEL, 16"" GOLD CURVE TROWEL, 12"" SILVER CURVE TROWEL, 14"" SILVER CURVE TROWEL, 12"" GOLD FINISHING TROWEL .3MM, 14"" GOLD FINISHING TROWEL .3MM.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/columbia-mud-pans-3/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,,,,,,,,,,87,Brand,Columbia Taping Tools,1,1,0,Model,"12"" GOLD FINISHING TROWEL | 14"" GOLD FINISHING TROWEL | 16"" GOLD FINISHING TROWEL | 18"" GOLD FINISHING TROWEL | 12"" GOLD CURVE TROWEL | 14"" GOLD CURVE TROWEL | 16"" GOLD CURVE TROWEL | 12"" SILVER CURVE TROWEL | 14"" SILVER CURVE TROWEL | 12"" GOLD FINISHING TROWEL .3MM | 14"" GOLD FINISHING TROWEL .3MM",1.0,1.0,1.0,Columbia Trowels,"Columbia Trowels in Hand Tools. Structured temp catalog entry with model options: 12"" GOLD FINISHING TROWEL, 14"" GOLD FINISHING TROWEL, 16"" GOLD FINISHING TROWEL, 18"" GOLD FINISHING TROWEL, 12"" GOLD CURVE TROWEL, 14"" GOLD CURVE TROWEL, 16"" GOLD CURVE TROWEL, 12"" SILVER CURVE TROWEL, 14"" SILVER CURVE TROWEL, 12"" GOLD FINISHING TROWEL .3MM, 14"" GOLD FINISHING TROWEL .3MM.",
Columbia Taping Tools,variation,12-4.7-0.7-G-C,12-4.7-0.7-G-C,"Columbia Trowels - 12"" GOLD FINISHING TROWEL (12-4.7-0.7-G-C)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Trowels,,,,,TROWELS,,,,,,88,Brand,Columbia Taping Tools,1,1,0,Model,"12"" GOLD FINISHING TROWEL",1.0,1.0,1.0,"Columbia Trowels - 12"" GOLD FINISHING TROWEL (12-4.7-0.7-G-C)",Structured temp variation for Columbia Trowels.,
Columbia Taping Tools,variation,14-4.7-0.7-G-C,14-4.7-0.7-G-C,"Columbia Trowels - 14"" GOLD FINISHING TROWEL (14-4.7-0.7-G-C)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Trowels,,,,,TROWELS,,,,,,89,Brand,Columbia Taping Tools,1,1,0,Model,"14"" GOLD FINISHING TROWEL",1.0,1.0,1.0,"Columbia Trowels - 14"" GOLD FINISHING TROWEL (14-4.7-0.7-G-C)",Structured temp variation for Columbia Trowels.,
Columbia Taping Tools,variation,16-4.7-0.7-G-C,16-4.7-0.7-G-C,"Columbia Trowels - 16"" GOLD FINISHING TROWEL (16-4.7-0.7-G-C)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Trowels,,,,,TROWELS,,,,,,90,Brand,Columbia Taping Tools,1,1,0,Model,"16"" GOLD FINISHING TROWEL",1.0,1.0,1.0,"Columbia Trowels - 16"" GOLD FINISHING TROWEL (16-4.7-0.7-G-C)",Structured temp variation for Columbia Trowels.,
