Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Platinum Drywall Tools,simple,PT-2.5CF,PT-2.5CF,"Platinum Corner Flusher 2.5"" (PT-2.5CF)",1,0,visible,"Platinum 2.5"" Corner Flusher constructed from surgical-grade stainless spring steel for precise internal corner finishing. Compatible with all major industry handles.","<p><strong>Platinum Corner Flusher 2.5"" (PT-2.5CF)</strong> delivers precise, consistent results when finishing internal 90-degree drywall corners. This tool embeds tape and feathers joint compound in a single pass, minimizing the need for manual sanding or extensive touch-up work. Its compact 2.5-inch profile is specifically engineered for tight architectural spaces, including areas around windows and door frames where larger tools cannot maneuver.</p><p>Built from surgical-grade stainless spring steel, this flusher resists corrosion and maintains its tension for reliable, long-term performance on demanding job sites. The universal design ensures seamless integration with standard angle head and flusher handles from all major industry manufacturers.</p><p><strong>Features:</strong></p><ul><li><strong>Surgical Stainless Steel:</strong> High-performance material provides lasting durability and consistent compound distribution.</li><li><strong>Efficient Finishing:</strong> Optimized for both base and final coats to accelerate the drywall finishing workflow.</li><li><strong>Universal Compatibility:</strong> Fits securely onto standard-issue handles from all major industry brands.</li><li><strong>Compact Profile:</strong> 2.5-inch width is ideal for tight corners and detailed architectural work.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum | | SKU | PT-2.5CF | | Tool Type | Corner Flusher | | Size | 2.5 inches | | Material | Surgical Stainless Spring Steel | | Compatibility | Universal (Major Brand Handles) |</p>",,,,75.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools,"Platinum Drywall Tools, corner flusher, drywall finishing, PT-2.5CF, joint compound tool, stainless steel flusher",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2.5cf_ba37654f.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2.5cf_62cfb233.webp,,,,,,,,,149.0,Brand,Platinum Drywall Tools,1.0,1.0,,,,,"Platinum 2.5"" Corner Flusher (PT-2.5CF) | Surgical Steel Body","Finish internal corners with the $75 Platinum 2.5"" Corner Flusher. Features surgical-grade stainless steel for precision and universal handle compatibility.",
Platinum Drywall Tools,variation,PT-2NS,PT-2NS,"Platinum 2"" Nail Spotter (PT-2NS)",1,0,visible,,,,,,160.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Spotters,"Platinum Drywall Tools, PT-2NS, nail spotter, drywall finishing tool, screw spotter, drywall compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2ns_f1a9da8a.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2ns_336a91aa.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2ns_39c39b4c.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2ns_8760b44f.webp,,,PT-NS,,,,,,293.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"2""",1.0,1.0,"Platinum 2"" Nail Spotter (PT-2NS) | Anodized Aluminum Body","Speed up drywall finishing with the $160 Platinum 2"" Nail Spotter. Features a precision steel blade and urethane seal for flush, paint-ready fastener spots.",
Platinum Drywall Tools,simple,PT-3.5CF,PT-3.5CF,Platinum 3.5 Corner Flusher (PT-3.5CF),1,0,visible,"Platinum 3.5"" Corner Flusher constructed from durable surgical stainless steel. Designed for consistent, single-pass feathering of internal drywall corners and compatible with all major industry-standard handles.","<p><strong>Platinum 3.5 Corner Flusher (PT-3.5CF)</strong> is a professional-grade finishing tool engineered to produce clean, consistent internal 90-degree drywall corners. By automating the feathering process, this tool allows contractors to achieve a uniform finish on both sides of a corner in a single pass, significantly reducing the labor required for manual sanding and touch-up work. Its design is optimized for high-volume residential and commercial projects where speed and precision are critical to maintaining project timelines.</p><p>Constructed from high-quality surgical stainless steel, this flusher is built to withstand the abrasive nature of joint compound and the daily wear of active job sites. The precision-machined geometry ensures optimal compound distribution, while the integrated retention clip provides a secure connection to standard finishing handles. This tool is compatible with major industry-standard angle head and flusher handles, allowing for seamless integration into existing tool kits.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Feathering:</strong> Delivers a smooth, uniform finish on internal corners, minimizing the need for secondary sanding.</li><li><strong>Durable Construction:</strong> Fabricated from surgical-grade stainless steel to resist corrosion and maintain shape integrity under heavy use.</li><li><strong>Universal Compatibility:</strong> Designed to fit securely with all major brands of drywall finishing handles and angle head adapters.</li><li><strong>Efficiency-Driven Design:</strong> Enables rapid application and smoothing of joint compound, drastically cutting down on manual finishing time.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum | | SKU | PT-3.5CF | | Product Type | Corner Flusher | | Size | 3.5 inches | | Material | Surgical Stainless Steel | | Category | Drywall Finishing Tools |</p>",,,,80.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools,"Platinum Drywall Tools, 3.5 inch corner flusher, drywall finishing tool, PT-3.5CF, inside corner finisher",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3.5cf_d0f6ed93.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3.5cf_3f8eb361.webp,,,,,,,,,142.0,Brand,Platinum Drywall Tools,1.0,1.0,,,,,"Platinum 3.5"" Corner Flusher (PT-3.5CF) | Stainless Steel Body","Professional 3.5"" corner flusher for $80.00. Features surgical stainless steel construction for consistent, single-pass drywall compound feathering.",
Platinum Drywall Tools,variation,PT-3CF,PT-3CF,"Platinum 3"" Angle Head Corner Finisher with Wheels (PT-3CF)",1,0,visible,,,,,,249.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools,"Platinum Drywall Tools, PT-3CF, 3 inch corner finisher, angle head, drywall finishing tool, inside corner tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_de71f33d.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_5a5a2665.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_7c82f5b6.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_a810e30a.webp,,,PT-CF,,,,,,147.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"3""",1.0,1.0,"Platinum 3"" Corner Finisher (PT-3CF) | Stainless Steel Body","Finish inside 90-degree corners efficiently with the Platinum 3"" Corner Finisher (PT-3CF). Durable stainless steel/aluminum build. Professional tool for $249.",
Platinum Drywall Tools,variation,PT-3NS,PT-3NS,"Platinum 3"" Nail Spotter (PT-3NS)",1,0,visible,,,,,,160.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Spotters,"Platinum Drywall Tools, PT-3NS, nail spotter, drywall finishing tool, screw hole filler, drywall compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-2ns_f1a9da8a.webp,,,PT-NS,,,,,,294.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"3""",1.0,1.0,"Platinum 3"" Nail Spotter (PT-3NS) | Anodized Aluminum Body","Finish drywall fastener holes faster with the Platinum 3"" Nail Spotter (PT-3NS). Durable anodized aluminum build for $160. Fits standard roller handles.",
Platinum Drywall Tools,variation,PT-8FB,PT-8FB,"Platinum 8"" Flat Finishing Box (PT-8FB)",1,0,visible,,,,,,185.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes,"Platinum Drywall Tools, PT-8FB, flat finishing box, drywall finishing, joint compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-8fb_e544b8c4.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-8fb_5c633a94.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-8fb_98a03b4c.webp,,,PT-FB,,,,,,60.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"8""",1.0,1.0,"Platinum 8"" Flat Finishing Box (PT-8FB) | Pivoting Axle","Streamline drywall finishing with the Platinum 8"" Flat Finishing Box (PT-8FB) for $185. Features a pivoting axle for consistent compound application.",
Platinum Drywall Tools,simple,PT-AICA,PT-AICA,Platinum Wheel Inside Angle / Corner Applicator (PT-AICA),1,0,visible,"The Platinum Wheel Inside Angle / Corner Applicator (PT-AICA) utilizes a four-wheel design to deliver consistent, uniform joint compound application in interior corners, increasing speed and finish quality.","<p><strong>Platinum Wheel Inside Angle / Corner Applicator (PT-AICA)</strong> provides a precise, automated solution for applying joint compound to interior 90-degree corners. This tool streamlines the finishing process by delivering a uniform, consistent layer of mud, which significantly reduces the need for manual touch-ups and secondary passes. The specialized four-wheel configuration ensures the applicator remains centered and balanced throughout the run, preventing the skips and uneven distribution common with manual methods.</p><p>Engineered for the demands of professional job sites, this applicator is built from durable materials to withstand daily, heavy-duty use. Its design prioritizes operator efficiency, allowing for faster project completion while maintaining high-quality standards. The unit is compatible with standard compound tubes and angle boxes, offering the versatility required for diverse residential and commercial finishing tasks.</p><p><strong>Features:</strong></p><ul><li><strong>Four-Wheel Stability:</strong> The integrated wheel system maintains consistent contact and balance, ensuring an even compound application across the entire length of the corner.</li><li><strong>Smooth Maneuverability:</strong> Designed to glide effortlessly along inside angles, minimizing physical strain and operator fatigue during extended sessions.</li><li><strong>Professional-Grade Construction:</strong> Built with high-quality, durable components to ensure long-term reliability and performance under demanding conditions.</li><li><strong>Versatile Compatibility:</strong> Engineered to work effectively with a wide range of corner bead sizes and types, providing flexibility for various project requirements.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum Drywall Tools | | SKU | PT-AICA | | Product Type | 4-Wheel Inside Corner Applicator | | Category | Drywall Finishing Tools | | Compatibility | Standard Compound Tubes / Angle Boxes |</p>",,,,89.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools,"Platinum Drywall Tools, PT-AICA, inside corner applicator, drywall corner tool, automatic drywall tools, joint compound applicator",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-aica_03754041.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-aica_c3a12474.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-aica_13af9965.webp,,,,,,,,,155.0,Brand,Platinum Drywall Tools,1.0,1.0,,,,,Platinum 4-Wheel Corner Applicator (PT-AICA) | Precision Steel,"Apply joint compound to interior corners with the Platinum PT-AICA. This 4-wheel applicator ensures a uniform finish for $89.00. Durable, professional tool.",
Platinum Drywall Tools,simple,PT-BF,PT-BF,Platinum Box Filler Attachment (PT-BF),1,0,visible,"The Platinum Box Filler Attachment provides a secure, leak-free connection to all major drywall compound pumps, enabling rapid and efficient filling of flat boxes, corner applicators, and nail spotters.","<p><strong>Platinum Box Filler Attachment (PT-BF)</strong> serves as the essential interface between your compound pump and finishing equipment, facilitating a clean, high-volume transfer of joint compound. Engineered for the rigorous demands of professional drywall finishing, this attachment eliminates the inefficiencies and material waste inherent in manual loading, ensuring a seamless, high-speed workflow across both commercial and residential projects.</p><p>Constructed from heavy-duty, handcrafted metal, this component is built to maintain structural integrity under the high-pressure conditions of daily job site use. The design provides a secure, airtight seal that prevents leaks, ensuring your compound remains contained and your equipment operates at peak performance throughout the day.</p><p><strong>Features:</strong></p><ul><li><strong>Universal Compatibility:</strong> Integrates seamlessly with all major brands of drywall compound pumps, providing a versatile solution for your existing tool inventory.</li><li><strong>Multi-Tool Versatility:</strong> Facilitates the rapid filling of a wide array of finishing equipment, including flat boxes, corner applicators, and nail spotters.</li><li><strong>Rugged Construction:</strong> Built with durable, handcrafted metal to withstand the wear and tear of high-frequency, professional environments.</li><li><strong>Optimized Flow:</strong> Engineered to support rapid, clean material transfer, which minimizes waste and reduces downtime during application.</li><li><strong>Secure Attachment:</strong> Features a reliable bolt-on design that ensures a stable, leak-free connection for consistent performance.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum | | SKU | PT-BF | | Product Type | Box Filler Attachment | | Compatibility | Universal (Major Drywall Pump Brands) | | Primary Use | Filling Flat Boxes, Corner Applicators, Nail Spotters | | Construction | Handcrafted Heavy-Duty Metal |</p>",,,,49.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Tools,"Platinum Drywall Tools, PT-BF, box filler attachment, drywall pump adapter, joint compound filler, drywall finishing tools",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bf_314fcef3.webp,,,,,,,,,389.0,Brand,Platinum Drywall Tools,1.0,1.0,,,,,Platinum Box Filler (PT-BF) | Handcrafted Metal Construction,"Streamline your workflow with the $49 Platinum Box Filler (PT-BF). Features a secure, leak-free design for rapid filling of flat boxes and corner tools.",
Platinum Drywall Tools,variable,PT-BH,PT-BH,Platinum Flat Box Handle,1,0,visible,"The Platinum 34"" Flat Box Handle features a lightweight, anodized aluminum frame with an adjustable grip and a responsive braking system for precise drywall finishing.","<p><strong>Platinum 34"" Flat Box Handle (PT-BH34)</strong> delivers precise control for drywall finishing, optimized for wall work, closets, and low-ceiling applications. This fixed-length handle utilizes high-strength anodized aluminum to provide a lightweight, durable frame that reduces operator fatigue during long shifts.</p><p>The integrated braking system offers responsive, consistent adjustment of the flat box angle, ensuring uniform compound application and clean joint finishes. An adjustable grip allows for personalized comfort, accommodating various hand sizes to improve leverage and control during repetitive motions.</p><p><strong>Features:</strong></p><ul><li><strong>Durable Construction:</strong> Built from high-strength, lightweight anodized aluminum for long-term jobsite reliability.</li><li><strong>Responsive Braking:</strong> Engineered for precise control over flat box positioning and angle.</li><li><strong>Adjustable Ergonomics:</strong> Features an adjustable grip to enhance comfort and reduce strain.</li><li><strong>Universal Compatibility:</strong> Designed to integrate seamlessly with most major industry flat box brands.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum Drywall Tools | | SKU | PT-BH34 | | Length | 34 inches | | Material | Anodized Aluminum | | Product Type | Flat Box Handle |</p>",,,,0.01,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes,"Platinum Drywall Tools, PT-BH34, flat box handle, drywall finishing tool, 34 inch handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_366378ac.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_2379da49.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_c30da1ef.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_e35382a4.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh42_bc91a7c0.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_ab8ebcad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_2cf80572.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_afd7c68e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_e1b4f06b.webp,,,,,,,,,52.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"34""|42""|54""",1.0,1.0,"Platinum 34"" Flat Box Handle (PT-BH34) | Anodized Aluminum","Professional 34"" flat box handle for $90.00. Features lightweight anodized aluminum construction, adjustable grip, and responsive braking for drywall joints.",
Platinum Drywall Tools,variation,PT-BH34,PT-BH34,"Platinum 34"" Flat Box Handle (PT-BH34)",1,0,visible,,,,,,90.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes,"Platinum Drywall Tools, PT-BH34, flat box handle, drywall finishing tool, 34 inch handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_366378ac.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_2379da49.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_c30da1ef.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_e35382a4.webp,,,PT-BH,,,,,,53.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"34""",1.0,1.0,"Platinum 34"" Flat Box Handle (PT-BH34) | Anodized Aluminum","Professional 34"" flat box handle for $90.00. Features lightweight anodized aluminum construction, adjustable grip, and responsive braking for drywall joints.",
Platinum Drywall Tools,variation,PT-BH42,PT-BH42,"Platinum 42"" Flat Box Handle (PT-BH42)",1,0,visible,,,,,,95.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes,"Platinum Drywall Tools, PT-BH42, flat box handle, drywall finishing tool, anodized aluminum handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh34_e35382a4.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh42_bc91a7c0.webp,,,PT-BH,,,,,,54.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"42""",1.0,1.0,"Platinum 42"" Flat Box Handle (PT-BH42) | Anodized Aluminum","For $95, the Platinum 42"" Flat Box Handle provides a rigid, fixed-length design in lightweight anodized aluminum for precise drywall compound application.",
Platinum Drywall Tools,variation,PT-BH54,PT-BH54,"Platinum 54"" Flat Box Handle (PT-BH54)",1,0,visible,,,,,,100.0,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Finishing Boxes,"Platinum Drywall Tools, PT-BH54, flat box handle, drywall finishing tool, 54 inch handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_ab8ebcad.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_2cf80572.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_afd7c68e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-bh54_e1b4f06b.webp,,,PT-BH,,,,,,55.0,Brand,Platinum Drywall Tools,1.0,1.0,Size,"54""",1.0,1.0,"Platinum 54"" Flat Box Handle (PT-BH54) | Anodized Aluminum","Reach high walls with the $100 Platinum 54"" Flat Box Handle. Features a lightweight anodized aluminum body and responsive braking for precise compound work.",
Platinum Drywall Tools,simple,PT-CA8,PT-CA8,"Platinum 8"" Corner Applicator (PT-CA8)",1,0,visible,"The Platinum 8"" Corner Applicator (PT-CA8) is a high-capacity tool designed for efficient, uniform joint compound application in internal corners. Featuring durable anodized aluminum construction and a 50-inch handle, it offers universal compatibility with all major angle head brands.","<p><strong>Platinum 8"" Corner Applicator (PT-CA8)</strong> provides a high-volume solution for applying joint compound to internal drywall corners. This tool is engineered to deliver a consistent, uniform flow of compound, significantly reducing the need for manual touch-ups and accelerating the finishing process on large-scale projects.</p><p>Constructed from durable, lightweight anodized aluminum, the applicator minimizes operator fatigue during extended use while maintaining the structural integrity required for daily job site demands. It features a high-capacity reservoir that allows for longer, uninterrupted runs between pump refills. The unit is designed for universal compatibility, integrating seamlessly with all major industry-standard angle heads, and includes a 50-inch handle to provide the necessary reach for high ceilings and complex corner angles.</p><p><strong>Features:</strong></p><ul><li><strong>High-Capacity Reservoir:</strong> Maximizes compound storage to facilitate longer runs and increase overall productivity.</li><li><strong>Anodized Aluminum Construction:</strong> Balances structural durability with a lightweight profile to reduce physical strain.</li><li><strong>Extended Reach:</strong> Includes a 50-inch handle for comfortable access to high ceilings and difficult-to-reach corners.</li><li><strong>Universal Compatibility:</strong> Engineered to fit all major brands of angle heads for seamless integration into existing tool inventories.</li><li><strong>Consistent Flow:</strong> Ensures a uniform layer of joint compound for a reliable foundation in professional finishing.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum Drywall Tools | | SKU | PT-CA8 | | Tool Type | Corner Applicator | | Material | Anodized Aluminum | | Handle Length | 50 inches | | Capacity | 8 inches | | Compatibility | Universal (Fits all major angle head brands) |</p>",,,,159.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools,"Platinum Drywall Tools, PT-CA8, corner applicator, drywall finishing, joint compound applicator, internal corner tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_5a7ff95c.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_4504e91e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_65a01d7c.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-ca8_9ca27d2e.webp,,,,,,,,,144.0,Brand,Platinum Drywall Tools,1.0,1.0,,,,,"Platinum 8"" Corner Applicator (PT-CA8) | Anodized Aluminum","Boost efficiency with the Platinum 8"" Corner Applicator ($159). Features a high-capacity anodized aluminum body for consistent joint compound application.",
Platinum Drywall Tools,simple,PT-CAH50,PT-CAH50,"Platinum 50"" Corner Box Handle (PT-CAH50)",1,0,visible,"The Platinum 50"" Corner Box Handle features a lightweight, durable anodized aluminum body with an ergonomic grip. Designed for compatibility with all major corner box brands, it provides the reach and control necessary for professional-grade drywall finishing.","<p><strong>Platinum 50"" Corner Box Handle (PT-CAH50)</strong> provides the essential reach and leverage required for professional drywall finishers to maintain consistent quality on high walls and ceilings. This tool integrates seamlessly with standard corner applicator boxes, allowing for precise control over joint compound distribution while minimizing the need for ladders or stilts during daily operations.</p><p>Engineered for the demands of active job sites, the handle features a lightweight yet robust construction that resists wear. The ergonomic design includes a secure grip and adjustable ball-end, facilitating steady pressure and uniform compound application across internal corners. By streamlining the finishing workflow, this handle helps maintain high productivity levels and reduces physical fatigue during extended use.</p><p><strong>Features:</strong></p><ul><li><strong>Extended Reach:</strong> The 50-inch length provides efficient access to elevated corners and high-ceiling applications.</li><li><strong>Ergonomic Control:</strong> Equipped with a comfortable rubber grip and an adjustable ball-end for precise handling and pressure management.</li><li><strong>Durable Build:</strong> Constructed from heavy-duty anodized aluminum to withstand rigorous daily use in professional environments.</li><li><strong>Universal Compatibility:</strong> Engineered to fit securely with all major corner box brands for quick setup and reliable performance.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum Drywall Tools | | SKU | PT-CAH50 | | Product Type | Corner Box Handle | | Length | 50 inches | | Material | Anodized Aluminum | | Category | Drywall Finishing Tools |</p>",,,,49.0,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Handles & Extensions,"Platinum Drywall Tools, PT-CAH50, corner box handle, drywall finishing tool, corner applicator handle",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cah50_6fb3f7b9.webp,,,,,,,,,227.0,Brand,Platinum Drywall Tools,1.0,1.0,,,,,"Platinum 50"" Corner Box Handle (PT-CAH50) | Anodized Aluminum","Improve efficiency with the $49 Platinum 50"" Corner Box Handle. Features durable anodized aluminum and universal compatibility for professional drywall work.",
Platinum Drywall Tools,variable,PT-CF,PT-CF,Platinum Angle Head Corner Finisher with Wheels,1,0,visible,"Platinum 2.5"" Angle Head with Wheels provides a consistent, feathered finish on 90-degree inside corners. Features a durable cast aluminum body and integrated wheels for smooth, low-drag operation.","<p><strong>Platinum 2.5"" Angle Head with Wheels (PT-CF2.5)</strong> streamlines the drywall finishing process by simultaneously applying and feathering joint compound on both sides of internal 90-degree corners. This tool eliminates the need for repetitive manual passes, providing a sharp, uniform edge that requires minimal sanding before final surface preparation.</p><p>Constructed from high-grade cast aluminum, this unit is engineered to withstand the rigors of daily job site use while maintaining structural integrity. The integrated wheel system ensures fluid, consistent movement across the wall, significantly reducing drag and operator fatigue during high-volume finishing tasks.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Finishing:</strong> Coats and feathers both sides of an inside corner in one pass for a clean, professional edge.</li><li><strong>Durable Construction:</strong> Cast aluminum body provides long-term reliability and resistance to job site wear.</li><li><strong>Fluid Operation:</strong> Integrated wheels minimize surface drag and improve control for consistent results.</li><li><strong>System Compatibility:</strong> Designed to integrate with standard corner rollers, corner boxes, and angle head handles.</li></ul><p><strong>Specifications:</strong></p><p>| Specification | Detail | | :--- | :--- | | Brand | Platinum | | SKU | PT-CF2.5 | | Tool Type | Angle Head / Corner Finisher | | Size | 2.5 inches | | Material | Cast Aluminum |</p>",,,,0.01,taxable,,1,100,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Platinum Drywall Tools > Corner & Angle Tools,"Platinum Drywall Tools, PT-CF2.5, Angle Head, Corner Finisher, Drywall Finishing, Inside Corner Tool",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf2.5_a6afa209.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf2.5_4a2a9ed9.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf2.5_85f37046.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf2.5_b4cc6143.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf2.5_cde1dc90.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_de71f33d.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_5a5a2665.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_7c82f5b6.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-3cf_a810e30a.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf3.5_4018902b.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf3.5_15dc01ea.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf3.5_6738bd11.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf3.5_8cc7300e.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pt-cf3.5_ea717a36.webp,,,,,,,,,145.0,Size,Platinum Drywall Tools,1.0,1.0,Size,"2.5""|3""|3.5""",1.0,1.0,"Platinum 2.5"" Angle Head (PT-CF2.5) | Cast Aluminum Body","Finish 90-degree corners efficiently with the Platinum 2.5"" Angle Head. Durable cast aluminum build for $239. Compatible with standard corner boxes.",
