brand,wc_row_number,wc_type,wc_sku,wc_mpn,wc_parent,wc_name,wc_short_description_empty,wc_description_empty,wc_categories,wc_images_count,reference_match_status,reference_model,reference_name,reference_section,reference_page,reference_source,reference_url,reference_category,part_reference_name,part_reference_price,proposed_name,proposed_short_description,proposed_description,proposed_categories,proposed_images,can_update_name,can_update_short_description,can_update_description,can_update_categories,can_update_images,priority,optimization_reasons,notes
TapeTech,704,simple,210097,210097,,"Seal Plate, 7""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,705,simple,212081,212081,,Arm (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,706,simple,212082,212082,,Bushing (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,707,simple,212084,212084,,"Flange, Left (Power Assist)",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,708,simple,212085,212085,,"Flange, Right (Power Assist)",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,709,simple,212086,212086,,Hook (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,710,simple,212087,212087,,Lock (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,711,simple,212089,212089,,Spacer (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,712,simple,212090,212090,,Spring (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,713,simple,213083,213083,,Cog (Power Assist),0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,714,simple,219080,219080,,"Screw, 6-32 X 5/8 Binder hd 18-8 SS",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,715,simple,219081,219081,,Screw - 6-32 X 7/16 Flat Head S.S.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,716,simple,219091,219091,,Spring,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,717,simple,219095,219095,,Washer,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,718,simple,240027G,240027G,,"7"" Pressure Plate",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,719,simple,240793,240793,,TapeTech CFS 25' Whip Hose,0,0,Drywall Finishing Tools > TapeTech > Continuous Flow System,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched to official product catalog; needs manual catalog check,
TapeTech,720,simple,24D166,24D166,,TapeTech CFS Z-Swivel Attachment,0,0,Drywall Finishing Tools > TapeTech > Continuous Flow System,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched to official product catalog; needs manual catalog check,
TapeTech,721,simple,250009,250009,,Shim,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,722,simple,250026F,250026F,,"10"" Wiper",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,723,simple,251023G,251023G,,"Side Plate, Universal",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,724,simple,251025G,251025G,,"Side Plate, TT",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,725,simple,251032G,251032G,,"Extruded Radius Plate, 10""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,726,simple,254002,254002,,Blade Holder Assy.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,727,simple,254005,254005,,Clamp Assy.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,728,simple,256027G,256027G,,"10"" Pressure Plate",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,729,simple,257133,257133,,"CFS 1/2"" x 50' NPT Hose",0,0,Drywall Finishing Tools > TapeTech > Continuous Flow System,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched to official product catalog; needs manual catalog check,
TapeTech,730,simple,260024F,260024F,,"10"" Wiper",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,731,simple,260027G,260027G,,"10"" Pressure Plate, Universal",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,732,simple,260031G,260031G,,"10"" Bottom Plate",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,733,simple,260071,260071,,"10"" Spacer Rod",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,734,simple,260096,260096,,"Seal, 10""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,735,simple,260097,260097,,"Seal Plate, 10""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,736,simple,280027G,280027G,,"10"" Pressure Plate",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,737,simple,300009,300009,,Shim,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,738,simple,300026F,300026F,,"12"" Wiper",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,739,simple,301032G,301032G,,"Extruded Radius Plate, 12""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,740,simple,303010,303010,,12 Inch Crown Spring,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,741,simple,304002,304002,,Blade Holder Assy.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,742,simple,304005,304005,,Clamp Assy.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,743,simple,305045G,305045G,,"Axle, 12"" Standard, EasyRoll Wheels",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,744,simple,306027G,306027G,,"12"" Pressure Plate",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,745,simple,310024F,310024F,,"12"" Wiper",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,746,simple,310027G,310027G,,"12"" Pressure Plate, Universal",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,747,simple,310071,310071,,"12"" Spacer Rod",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,748,simple,310096,310096,,"Seal, 12""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,749,simple,310097,310097,,"Seal Plate, 12""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,750,simple,330027G,330027G,,"12"" Pressure Plate",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,751,simple,330031G,330031G,,"12"" Bottom Plate (Tapetech)",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,752,simple,335,335,,TapeTech Piston Assembly Kit 335,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,753,simple,340026,340026,,"15"" Wiper",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,754,simple,345045G,345045G,,"Axle, 15"" Standard, EasyRoll Wheels",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,755,simple,350008,350008,,"Wiper, 8"" Applicator",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,756,simple,350033F,350033F,,Seal Block,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,757,simple,350034,350034,,Pressure Plate,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,758,simple,352002F,352002F,,Valve Holder,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,759,simple,356001G,356001G,,"8"" Housing",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,760,simple,359005,359005,,Screw: 6-32 X 1/4 Bind Hd.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,761,simple,359046,359046,,"Nut, Hex 10-32",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,762,simple,400005,400005,,Blade Tension Spring S.S.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,763,simple,400009F,400009F,,"Blade, Carbide, 2""",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,matched_by_mpn,400009F,"TapeTech 2"" Carbide Blade",Corner Finishers,22,TapeTech catalog page 22,,,,,"TapeTech 2"" Carbide Blade","TapeTech 2"" Carbide Blade",,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/400009-2-carbide-blade/tapetech-2-carbide-blade-400009-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/400009-2-carbide-blade/tapetech-2-carbide-blade-400009-02.webp",1,0,0,0,0,update_candidate,official/reference name differs,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,764,simple,402002F,402002F,,Spring Retainer,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,765,simple,402006,402006,,Insert Socket,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,766,simple,402012,402012,,Ball Retainer,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,767,simple,402017F,402017F,,"Center Clip, Short",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,768,simple,402019,402019,,Frame Stop,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,769,simple,402033,402033,,"C.F. Ball, Nylon",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,770,simple,409010,409010,,Spring,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,771,simple,409021,409021,,"Spring, Retainer",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,772,variable,TT-EZCF,TT-EZCF,,TapeTech EasyRoll® Adjustable Corner Finisher,0,0,Drywall Finishing Tools > TapeTech > Corner & Angle Tools,43,matched_by_embedded_model,48XTT,"TapeTech 3.5"" EasyRoll® Angle Head",Corner Finishers,23,TapeTech catalog page 23,,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Adjustable Corner Finishers > EasyRoll Adjustable Corner Finisher,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"reference match is family/context level, not an exact SKU/MPN row match; Embedded model code is evidence only; no automatic parent/family rewrite applied"
TapeTech,773,variation,40XTT,40XTT,TT-EZCF,"TapeTech EasyRoll® Adjustable Corner Finisher - TapeTech, 2",1,1,,1,matched_by_mpn,40XTT,"TapeTech 2"" Angle Head",Corner Finishers,22,TapeTech catalog page 22,,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Corner Finishers > Corner Finisher,,,"TapeTech 2"" Angle Head","TapeTech 2"" Angle Head Drywall Corner Finishing Tool 40XTT",,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Corner Finishers > Corner Finisher,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17601/17601__1.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17601/17601__2.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17601/17601__3.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17601/17601__4.webp",0,1,0,0,0,update_candidate,short description empty/duplicated and reference short description available,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,774,variation,42TT,42TT,TT-EZCF,"TapeTech EasyRoll® Adjustable Corner Finisher - TapeTech, 2-5",1,1,,1,matched_by_mpn,42TT,"TapeTech 2.5"" Angle Head",Corner Finishers,22,TapeTech catalog page 22,,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Corner Finishers > Corner Finisher,,,"TapeTech 2.5"" Angle Head","TapeTech 2.5"" Angle Head 42TT",,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Corner Finishers > Corner Finisher,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/13865/13865__1.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/13865/13865__2.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/13865/13865__3.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/13865/13865__4.webp",0,1,0,0,0,update_candidate,short description empty/duplicated and reference short description available,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,775,variation,48TT,48TT,TT-EZCF,"TapeTech EasyRoll® Adjustable Corner Finisher - TapeTech, 3",1,1,,1,matched_by_mpn,48TT,"TapeTech 3"" EasyRoll® Angle Head",Corner Finishers,23,TapeTech catalog page 23,,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Adjustable Corner Finishers > EasyRoll Adjustable Corner Finisher,,,"TapeTech 3"" EasyRoll® Angle Head","TapeTech 3"" EasyRoll® Angle Head Corner Finishing Tool 48TT",,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Adjustable Corner Finishers > EasyRoll Adjustable Corner Finisher,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17603/17603__1.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17603/17603__3.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17603/17603__5.webp",0,1,0,0,0,update_candidate,short description empty/duplicated and reference short description available,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,776,variation,48XTT,48XTT,TT-EZCF,"TapeTech EasyRoll® Adjustable Corner Finisher - TapeTech, 3-5",1,1,,1,matched_by_mpn,48XTT,"TapeTech 3.5"" EasyRoll® Angle Head",Corner Finishers,23,TapeTech catalog page 23,,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Adjustable Corner Finishers > EasyRoll Adjustable Corner Finisher,,,"TapeTech 3.5"" EasyRoll® Angle Head","TapeTech 3.5"" EasyRoll® Angle Head Corner Finishing Tool 48XTT",,Drywall Finishing Tools > TapeTech > Automatic Taping & Finishing Tools > Adjustable Corner Finishers > EasyRoll Adjustable Corner Finisher,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17605/17605__1.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17605/17605__2.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17605/17605__3.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/17605/17605__4.webp",0,1,0,0,0,update_candidate,short description empty/duplicated and reference short description available,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,777,simple,420009,420009,,"Blade, Carbide, 2.5"" C.F.",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,matched_by_mpn,420009,"TapeTech Blade, Carbide, 2.5"" CF",Corner Finishers,22,TapeTech catalog page 22,,,,,"TapeTech Blade, Carbide, 2.5"" CF","TapeTech Blade, Carbide, 2.5"" CF",,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/420009-blade-carbide-2-5in-cf/tapetech-blade-carbide-2-5in-cf-420009-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/420009-blade-carbide-2-5in-cf/tapetech-blade-carbide-2-5in-cf-420009-02.webp",1,0,0,0,0,update_candidate,official/reference name differs,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,778,simple,420015,420015,,"EasyRoll Frame, 2.5"", Left",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,779,simple,420016,420016,,"EasyRoll Frame, 2.5"", Right",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,780,simple,426001,426001,,"EasyRoll Head, 2.5"", Universal",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,781,simple,450005,450005,,Blade Tension Spring S.S.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,782,simple,450009F,450009F,,"Blade, Carbide, 3"" C.F.",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,matched_by_mpn,450009F,"TapeTech 3"" Carbide Blade",Corner Finishers,22,TapeTech catalog page 22,,,,,"TapeTech 3"" Carbide Blade","TapeTech 3"" Carbide Blade",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/cornerfinisher-blade-450009/tapetech-blade-450009-cornerfinisher-01.webp,1,0,0,0,0,update_candidate,official/reference name differs,TapeTech catalog text exists but page extraction is noisy or duplicated; keep as manual source context
TapeTech,783,simple,450021,450021,,Blade Tension Spring S.S.,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,784,simple,480002F,480002F,,Wear Pad,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,785,simple,480005,480005,,Outside Tension Spring,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,786,simple,480007F,480007F,,"Adjust Arm, Right",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,787,simple,480008F,480008F,,"Adjust Arm, Left",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,788,simple,480015F,480015F,,"Easyroll Frame, Left",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,789,simple,480016F,480016F,,"Easyroll Frame, Right",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,790,simple,480021,480021,,Inside Tension Spring,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,791,simple,480026,480026,,"Wheel, Grooved",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,792,simple,480027,480027,,Bushing,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,793,simple,480209,480209,,"Blade, Carbide, 3.5"" CF",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,794,simple,480215,480215,,"EasyRoll Frame, 3.5"" CF, Left",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,795,simple,480216,480216,,"EasyRoll Frame, 3.5"" CF, Right",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,796,simple,480221,480221,,"Inside Tension Spring, 3.5"" CF",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,797,simple,480230,480230,,Head Frame Stop,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,798,simple,486001F,486001F,,"3"" Cf Head Easyroll, No Logo",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,799,simple,486201,486201,,"3.5"" EasyRoll CF Head, No Logo",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,800,simple,489020,489020,,"Screw, 4-40 X 5/16 Nylock Pan Hd.",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,801,simple,489022,489022,,"Screw, 4-40 X 31/64 Slotted Bind hd",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,802,simple,489029,489029,,"Screw, 6-32 X 5/8 Soc. Hd Cap Scr. S.S.",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,803,simple,499023,499023,,4-40 X 3/16 Flat Head Screw 18-8,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,804,simple,499025,499025,,6-32 X 1/2 Binder Head Screw 18-8,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,805,simple,500018,500018,,Pressure Plate,0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,806,simple,500028,500028,,"Wiper, 7"" Wiper",0,0,Drywall Finishing Tools > TapeTech > Replacement Parts,2,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,,
TapeTech,807,simple,501A,501A,,TapeTech Taper Repair Kit,0,0,Drywall Finishing Tools > TapeTech > Automatic Tapers,1,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched to official product catalog; needs manual catalog check,
