brand,official_sku,normalized_sku,product_name,alternate_names,section,catalog_item_type,launch_candidate,source_pdf,source_pdf_pages,source_catalog_pages,source_item_nos,source_lines,extraction_methods,source_validation,price,price_source,notes,catalog_title,slug,catalog_category,short_description,description,description_source,image_urls,image_source,distributor,distributor_sku,distributor_name,distributor_match_status,seo_title,seo_description,content_notes
Columbia,12FFB,12FFB,"12"" Flat Finisher Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,12FFB,12FFB 12“ Flat Finisher Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 12"" Flat Finisher Box",columbia-12-flat-finisher-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,"Columbia Taping Tools 12"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams.","Columbia Taping Tools 12"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams. Integrated door axle and pressure plate system allows smooth, easy operation and quick access for easy cleanup! New, ultra-reliable door plate wiper resists expansion or deterioration, for long-term ease of operation and greater reliability. 12"" Hinged Drywall Flat Finisher Box by Columbia Taping Tools has a new improved wiper on the pressure plate, combined with a smooth pivoting hinge axle, making this one of the easiest drywall flat finisher boxes to operate when finishing drywall butt joints and flat seams. 12"" Hinged Flat Box by Columbia Taping Tools is an excellent choice for finish coating tape seams. Features: Hinged pressure plate and quick release tabs for extremely easy cleanup! 12"" Columbia Hinged Flat Box is excellent for applying finish coat on drywall flat seams. ""Commercial Grade"" pressure plate wiper resists expansion or corrosion for easy operation and long service life. Aluminum wheels with o-ring tires are long lasting and smooth running. Compatible with all leading brands of flat box handles (except Tapeworm) Can be operated with or without pressure plate springs Smooth operation without door springs is possible due to reduced drag of Integrated Pressure Door Axle.",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/12FFB_M.jpg,TSWFast distributor scrape,TSWFast,12FFB,"Columbia 12"" Flat Finishing Box",matched_by_brand_and_normalized_sku,"Columbia 12"" Flat Finisher Box | Drywall Toolbox","Columbia Taping Tools 12"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,14 FFB,14FFB,"14"" Flat Finisher Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,14 FFB,14 FFB 14” Flat Finisher Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 14"" Flat Finisher Box",columbia-14-flat-finisher-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,Columbia offers the widest range of high quality Flat Boxes in the world.,"Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14” they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been being told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations. Features: Available in 5.5″, 7″, 8″, 10″, 12″ and now 14″ sizes Manual sweeping grip for tight spaces when you cannot actuate the box handle (not on the 5.5″ box) Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/14FFB_M.jpg,TSWFast distributor scrape,TSWFast,14FFB,"Columbia 14"" Flat Box",matched_by_brand_and_normalized_sku,"Columbia 14"" Flat Finisher Box | Drywall Toolbox",Columbia offers the widest range of high quality Flat Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,5.5FBB,5.5FBB,"5.5"" Fat Boy Flat Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,5.5FBB,5.5FBB 5.5” Fat Boy Flat Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 5.5"" Fat Boy Flat Box",columbia-5-5-fat-boy-flat-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,"Columbia 5.5"" Fat Boy Flat Box","Columbia 5.5"" Fat Boy Flat Box",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/14777_MD-CTT55FBB_M.jpg,TSWFast distributor scrape,TSWFast,55FBB,"Columbia 5.5"" Fat Boy Flat Box",matched_by_brand_and_normalized_sku,"Columbia 5.5"" Fat Boy Flat Box | Drywall Toolbox","Columbia 5.5"" Fat Boy Flat Box",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,5.5FFB,5.5FFB,"5.5"" Flat Finisher Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,5.5FFB,5.5FFB 5.5” Flat Finisher Box at all times.,pdf_text,sku_found_in_pdf_text,,,,"Columbia 5.5"" Flat Finisher Box",columbia-5-5-flat-finisher-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,Columbia offers the widest range of high quality Flat Boxes in the world.,"Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14” they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been being told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations. Features: Available in 5.5″, 7″, 8″, 10″, 12″ and now 14″ sizes Manual sweeping grip for tight spaces when you cannot actuate the box handle (not on the 5.5″ box) Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/5_5FFB_M.jpg,TSWFast distributor scrape,TSWFast,55FFB,"Columbia 5.5"" Flat Finishing Box",matched_by_brand_and_normalized_sku,"Columbia 5.5"" Flat Finisher Box | Drywall Toolbox",Columbia offers the widest range of high quality Flat Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,7FFB,7FFB,"7"" Flat Finisher Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,7FFB,7FFB 7” Flat Finisher Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 7"" Flat Finisher Box",columbia-7-flat-finisher-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,"Columbia Taping Tools 7"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams.","Columbia Taping Tools 7"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams. Integrated door axle and pressure plate system allows smooth, easy operation and quick access for easy cleanup! New, ultra-reliable door plate wiper resists expansion or deterioration, for long-term ease of operation and greater reliability. 7"" Hinged Drywall Flat Finisher Box by Columbia Taping Tools has a new improved wiper on the pressure plate, combined with a smooth pivoting hinge axle, making this one of the easiest drywall flat finisher boxes to operate when finishing drywall butt joints and flat seams. 7"" Hinged Flat Box by Columbia Taping Tools is an excellent choice for base coating tape seams.",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/7FFB_M.jpg,TSWFast distributor scrape,TSWFast,7FFB,"Columbia 7"" Flat Finishing Box",matched_by_brand_and_normalized_sku,"Columbia 7"" Flat Finisher Box | Drywall Toolbox","Columbia Taping Tools 7"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,8FBB,8FBB,"8"" Fat Boy Flat Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,8FBB,8FBB 8” Fat Boy Flat Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 8"" Fat Boy Flat Box",columbia-8-fat-boy-flat-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,"Columbia offers the widest range of high quality, high capacity finishing boxes in the world.","Columbia offers the widest range of high quality, high capacity finishing boxes in the world. From our 5.5″ Fat Boy to our 12″, they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push, and now they’re also the highest capacity on the market. We are very proud to get this feedback and will make sure that every Fat Boy box we make exceeds your expectations. Features: Available in 5.5″, 8″, 10″, 12″ sizes Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/8FBB_M.jpg,TSWFast distributor scrape,TSWFast,8FBB,"Columbia 8"" Fat Boy Flat Box",matched_by_brand_and_normalized_sku,"Columbia 8"" Fat Boy Flat Box | Drywall Toolbox","Columbia offers the widest range of high quality, high capacity finishing boxes in the world.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,8FFB,8FFB,"8"" Flat Finisher Box",,Flat Finisher Box,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,11,8FFB,8FFB 8“ Flat Finisher Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 8"" Flat Finisher Box",columbia-8-flat-finisher-box,Drywall Finishing Tools > Columbia > Flat Finisher Box,"Columbia Taping Tools 8"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams.","Columbia Taping Tools 8"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams. Integrated door axle and pressure plate system allows smooth, easy operation and quick access for easy cleanup! New, ultra-reliable door plate wiper resists expansion or deterioration, for long-term ease of operation and greater reliability. 8"" Hinged Drywall Flat Finisher Box by Columbia Taping Tools has a new improved wiper on the pressure plate, combined with a smooth pivoting hinge axle, making this one of the easiest drywall flat finisher boxes to operate when finishing drywall butt joints and flat seams. 8"" Hinged Flat Box by Columbia Taping Tools is an excellent choice for base coating tape seams. Features: Hinged pressure plate and quick release tabs for extremely easy cleanup! 8"" Columbia Hinged Flat Box is excellent for applying base coat on drywall flat seams. ""Commercial Grade"" pressure plate wiper resists expansion or corrosion for easy operation and long service life. Aluminum wheels with o-ring tires are long lasting and smooth running. Compatible with all leading brands of flat box handles (except Tapeworm) Can be operated with or without pressure plate springs Smooth operation without door springs is possible due to reduced drag of Integrated Pressure Door Axle.",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/CTT8FFB_M.jpg,TSWFast distributor scrape,TSWFast,8FFB,"Columbia 8"" Flat Finishing Box",matched_by_brand_and_normalized_sku,"Columbia 8"" Flat Finisher Box | Drywall Toolbox","Columbia Taping Tools 8"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,10FBBA,10FBBA,"10"" Automatic Fat Boy Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,10FBBA,10FBBA 10” Automatic Fat Boy Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 10"" Automatic Fat Boy Box",columbia-10-automatic-fat-boy-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia offers the widest range of high quality Finishing Boxes in the world.,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/8FBBA_M.jpg,TSWFast distributor scrape,TSWFast,10FBBA,"Columbia 10"" Fat Boy Automatic Assist Drywall Flat Box",matched_by_brand_and_normalized_sku,"Columbia 10"" Automatic Fat Boy Box | Drywall Toolbox",Columbia offers the widest range of high quality Finishing Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,10FFBA,10FFBA,"10"" Automatic Flat Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,10FFBA,10FFBA 10” Automatic Flat Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 10"" Automatic Flat Box",columbia-10-automatic-flat-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia offers the widest range of high quality Finishing Boxes in the world.,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/14FFBA_M.jpg,TSWFast distributor scrape,TSWFast,10FFBA,"Columbia 10"" Automatic Flat Box",matched_by_brand_and_normalized_sku,"Columbia 10"" Automatic Flat Box | Drywall Toolbox",Columbia offers the widest range of high quality Finishing Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,12FBBA,12FBBA,"12"" Automatic Fat Boy Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,12FBBA,12FBBA 12” Automatic Fat Boy Box Inside,pdf_text,sku_found_in_pdf_text,,,,"Columbia 12"" Automatic Fat Boy Box",columbia-12-automatic-fat-boy-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia offers the widest range of high quality Finishing Boxes in the world.,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/kodarisfiles2/images/product/product_image_blank_2.png,TSWFast distributor scrape,TSWFast,12FBBA,"Columbia 12"" Fat Boy Automatic Assist Drywall Flat Box",matched_by_brand_and_normalized_sku,"Columbia 12"" Automatic Fat Boy Box | Drywall Toolbox",Columbia offers the widest range of high quality Finishing Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,12FFBA,12FFBA,"12"" Automatic Flat Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,12FFBA,12FFBA 12” Automatic Flat Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 12"" Automatic Flat Box",columbia-12-automatic-flat-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia offers the widest range of high quality Finishing Boxes in the world.,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/14FFBA_M.jpg,TSWFast distributor scrape,TSWFast,12FFBA,"Columbia 12"" Automatic Flat Box",matched_by_brand_and_normalized_sku,"Columbia 12"" Automatic Flat Box | Drywall Toolbox",Columbia offers the widest range of high quality Finishing Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,14FFBA,14FFBA,"14"" Automatic Flat Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,14FFBA,14FFBA 14” Automatic Flat Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 14"" Automatic Flat Box",columbia-14-automatic-flat-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia offers the widest range of high quality Finishing Boxes in the world.,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/14FFBA_M.jpg,TSWFast distributor scrape,TSWFast,14FFBA,"Columbia 14"" Automatic Flat Box",matched_by_brand_and_normalized_sku,"Columbia 14"" Automatic Flat Box | Drywall Toolbox",Columbia offers the widest range of high quality Finishing Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,8FBBA,8FBBA,"8"" Automatic Fat Boy Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,8FBBA,8FBBA 8” Automatic Fat Boy Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 8"" Automatic Fat Boy Box",columbia-8-automatic-fat-boy-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia offers the widest range of high quality Finishing Boxes in the world.,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/8FBBA_M.jpg,TSWFast distributor scrape,TSWFast,8FBBA,"Columbia 8"" Fat Boy Automatic Assist Drywall Flat Box",matched_by_brand_and_normalized_sku,"Columbia 8"" Automatic Fat Boy Box | Drywall Toolbox",Columbia offers the widest range of high quality Finishing Boxes in the world.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,8FFBA,8FFBA,"8"" Automatic Flat Box",,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,8FFBA,8FFBA 8” Automatic Flat Box,pdf_text,sku_found_in_pdf_text,,,,"Columbia 8"" Automatic Flat Box",columbia-8-automatic-flat-box,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,"Columbia Taping Tools 8"" Automatic Assist Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams.","Columbia Taping Tools 8"" Automatic Assist Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams. Integrated door axle and pressure plate system allows smooth, easy operation and quick access for easy cleanup! New, ultra-reliable door plate wiper resists expansion or deterioration, for long-term ease of operation and greater reliability. 8"" Automatic Assist Drywall Flat Finisher Box by Columbia Taping Tools has a new and improved spring pressure assist that requires far less manual pushing to dispense compound. Save time and reduce fatigue by letting the tool do more of the work. Spring assisted with an improved wiper on the pressure plate, combined with a smooth pivoting hinge axle, making this one of the easiest drywall flat finisher boxes to operate. Columbia features a handy finger pull on the pressure door that makes fill-ups quicker and easier",TSWFast distributor scrape,https://s3.amazonaws.com/kodarisfiles2/images/product/product_image_blank_2.png,TSWFast distributor scrape,TSWFast,8FFBA,"Columbia 8"" Automatic Assist Drywall Flat Box",matched_by_brand_and_normalized_sku,"Columbia 8"" Automatic Flat Box | Drywall Toolbox","Columbia Taping Tools 8"" Automatic Assist Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,ITC-K,ITC-K,Track Conversion Kit,,Automatic Flat Boxes,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,13,12,ITC-K,ITC-K Track Conversion Kit,pdf_text,sku_found_in_pdf_text,,,,Columbia Track Conversion Kit,columbia-track-conversion-kit,Drywall Finishing Tools > Columbia > Automatic Flat Boxes,Columbia Track Conversion Kit is listed in the official Columbia catalog.,Columbia Track Conversion Kit is listed in the official Columbia catalog. Official catalog section: Automatic Flat Boxes. Source listing: ITC-K Track Conversion Kit. Official catalog page(s): 12.,generated_from_official_catalog_fields,,,,,,no_tsw_match,Columbia Track Conversion Kit | Drywall Toolbox,Columbia Track Conversion Kit is listed in the official Columbia catalog.,No TSWFast SKU match; description generated only from official catalog fields.
Columbia,2NS,2NS,"2"" Nail Spotter",,Nail Spotters,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,14,13,2NS,2NS 2” Nail Spotter,pdf_text,sku_found_in_pdf_text,,,,"Columbia 2"" Nail Spotter",columbia-2-nail-spotter,Drywall Finishing Tools > Columbia > Nail Spotters,The Columbia 2″ Nailspotter is a big improvement in screw finishing.,The Columbia 2″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market. Features: Available in 2″ and 3″ sizes Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada,TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/2NS_M.jpg,TSWFast distributor scrape,TSWFast,2NS,Columbia 2″ Nailspotter,matched_by_brand_and_normalized_sku,"Columbia 2"" Nail Spotter | Drywall Toolbox",The Columbia 2″ Nailspotter is a big improvement in screw finishing.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,3NS,3NS,"3"" Nail Spotter",,Nail Spotters,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,14,13,3NS,3NS 3” Nail Spotter,pdf_text,sku_found_in_pdf_text,,,,"Columbia 3"" Nail Spotter",columbia-3-nail-spotter,Drywall Finishing Tools > Columbia > Nail Spotters,The Columbia 3″ Nailspotter is a big improvement in screw finishing.,The Columbia 3″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market. Features: Available in 2″ and 3″ sizes Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada,TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/3NS_M.jpg,TSWFast distributor scrape,TSWFast,3NS,Columbia 3″ Nailspotter,matched_by_brand_and_normalized_sku,"Columbia 3"" Nail Spotter | Drywall Toolbox",The Columbia 3″ Nailspotter is a big improvement in screw finishing.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,BF,BF,Box Filler,,Mud Pumps,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,15,14,BF,BF Box Filler,pdf_text,sku_found_in_pdf_text,,,,Columbia Box Filler,columbia-box-filler,Drywall Finishing Tools > Columbia > Mud Pumps,"Available for both our regular and Tallboy pumps, these aluminum and stainless steel attachments are tough and effective.","Available for both our regular and Tallboy pumps, these aluminum and stainless steel attachments are tough and effective. The Box Filler makes filling your Flat Boxes, Nail Spotters and Corner Boxes a dream. Features: Attaches to either Columbia Mud Pump to fill boxes Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/CTTBF_M.jpg,TSWFast distributor scrape,TSWFast,BF,Columbia Box Filler,matched_by_brand_and_normalized_sku,Columbia Box Filler | Drywall Toolbox,"Available for both our regular and Tallboy pumps, these aluminum and stainless steel attachments are tough and effective.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,GN,GN,Gooseneck,,Mud Pumps,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,15,14,GN,GN Gooseneck,pdf_text,sku_found_in_pdf_text,,,,Columbia Gooseneck,columbia-gooseneck,Drywall Finishing Tools > Columbia > Mud Pumps,"Available in our regular and Tallboy, these stainless steel attachments are tough and effective.","Available in our regular and Tallboy, these stainless steel attachments are tough and effective. Rubber covers on the horseshoe protect your taper while being filled. Features: Tig welded stainless steel Rubber coated horseshoe Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/CTTGN_M.jpg,TSWFast distributor scrape,TSWFast,GN,Columbia Gooseneck,matched_by_brand_and_normalized_sku,Columbia Gooseneck | Drywall Toolbox,"Available in our regular and Tallboy, these stainless steel attachments are tough and effective.",Official SKU/name retained; description/images enriched from TSWFast distributor data.
Columbia,HMP,HMP,Hot Mud Pump,,Mud Pumps,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,15,14,HMP,HMP Hot Mud Pump,pdf_text,sku_found_in_pdf_text,,,,Columbia Hot Mud Pump,columbia-hot-mud-pump,Drywall Finishing Tools > Columbia > Mud Pumps,What a workhorse this tool is.,"What a workhorse this tool is. Built to perform in the toughest environment, our pump smoothly and quickly fills your tools. With a 20 degree angle, the handle acts as a lever and keeps the operator from having to reach as far as other models on the market. Features: 20 degree angled handle makes pumping easier and more comfortable Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada",TSWFast distributor scrape,https://s3.amazonaws.com/tswfastcomfiles/product/CTTHMP_M.jpg,TSWFast distributor scrape,TSWFast,HMP,Columbia Mud Pump (Top Disconnect),matched_by_brand_and_normalized_sku,Columbia Hot Mud Pump | Drywall Toolbox,What a workhorse this tool is.,Official SKU/name retained; description/images enriched from TSWFast distributor data.
