ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _dtb_official_source_url,Meta: _dtb_official_source_family,Meta: _dtb_copy_quality,Meta: _dtb_copy_refined_at
,variable,COL-FLAT-FINISHER-BOX,,Columbia Flat Finisher Box,1,0,visible,Columbia Flat Finisher Box is an official Columbia Tools flat finishing box family for professional drywall finishing workflows.,"<h2>Columbia Flat Finisher Box</h2><p>Columbia Flat Finisher Box groups the official Columbia Tools configurations in this product family. Columbia flat boxes are built for daily professional finishing, applying compound smoothly and evenly over taped flat joints and butt joints.</p><h3>Key Features</h3><ul><li>Designed for consistent flat-joint and butt-joint finishing</li><li>Bead-wheel axle design is standard on Columbia flat boxes</li><li>Hinged door system supports cleaning and spring access</li><li>Available configurations: 5.5&quot;, 7&quot;, 8&quot;, 10&quot;, 12&quot;, 14&quot;</li></ul><h3>Specifications</h3><table class=""dtb-product-spec-table""><tbody><tr><th>Brand</th><td>Columbia Tools</td></tr><tr><th>Product Type</th><td>Flat finishing box</td></tr><tr><th>Catalog Parent SKU</th><td>COL-FLAT-FINISHER-BOX</td></tr><tr><th>Product Family</th><td>Columbia Flat Finisher Box</td></tr><tr><th>Available Configurations</th><td>5.5&quot;, 7&quot;, 8&quot;, 10&quot;, 12&quot;, 14&quot;</td></tr><tr><th>Primary Workflow</th><td>Dispensing and feathering joint compound over flat and butt joints</td></tr><tr><th>Availability</th><td>In stock</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > Columbia Tools > Flat Boxes,"Columbia,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_55ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_7ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_8ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_10ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_12ffb_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_14ffb_01.webp",,,,,,,,,1,Columbia Tools,Size,"5.5"", 7"", 8"", 10"", 12"", 14""",1,0,"5.5""","Columbia Flat Finisher Box, Columbia Tools, drywall finishing tools, COL-FLAT-FINISHER-BOX",Columbia Flat Finisher Box | Columbia Tools | Drywall Toolbox,Columbia Flat Finisher Box is an official Columbia Tools flat finishing box family for professional drywall finishing workflows.,,"index,follow",Columbia Flat Finisher Box Columbia Tools,"Columbia COL-FLAT-FINISHER-BOX, drywall finishing tool, automatic taping tool",Columbia Tools,DTB-COL-FLAT-FINISHER-BOX,NewCondition,columbia,Columbia Tools,drywall-finishing-tool,standard-catalog,flat-boxes,flat-boxes,0,,,,,5.5FFB,,0,,,,,,official-source-copy-refined,,Columbia Tools,,,,,https://www.columbiatools.com/columbia-tools/finishing-boxes/flat-boxes/,Columbia Flat Finisher Box,production-grade-columbia-refined,2026-05-20
,variation,EEX15090,,"TapeTech 90° Outside Corner Edger - 1.5""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 1.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.4,1.5,1.5,6.5,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex15090_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,4,TapeTech,Size,"1.5""",1,0,,"TapeTech 90° Outside Corner Edger – 1.5""","TapeTech 90° Outside Corner Edger - 1.5""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 1.5""","TapeTech, drywall tools, EEX15090",TapeTech,EEX15090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"1.5""","1.5""",,4,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,EEX20090,,"TapeTech 90° Outside Corner Edger - 2""",0,0,hidden,,<p>TapeTech 90° Outside Corner Edger - 2&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,0.5,2,2,7,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_eex20090_01.webp,,,TT-90-OUTSIDE-CORNER-EDGER,,,,,,5,TapeTech,Size,"2""",1,0,,"TapeTech 90° Outside Corner Edger – 2""","TapeTech 90° Outside Corner Edger - 2""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech 90° Outside Corner Edger - 2""","TapeTech, drywall tools, EEX20090",TapeTech,EEX20090,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-90-OUTSIDE-CORNER-EDGER,Size,"2""","2""",,5,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variable,TT-COMBO-CORNER-FLUSHER,,TapeTech Combo Corner Flusher,1,0,visible,Be used as either a direct or indirect flusher. Indirect flushers are used to smooth compound that has been applied by another tool.,"<p>TapeTech 2.5"" Combo Flusher CF25COMBO Can be used as either a direct or indirect flusher. Indirect flushers are used to smooth compound that has been applied by another tool. Direct flushers can be used to apply joint compound to internal corners. You can simply choose the size flusher to suit your needs without worrying which style to order. The Corner Flushers fit all standard angle boxes, corner boxes, angle head handles or Mudrunner. This TapeTech 2.5"" Combo Flusher includes the TapeTech Creaser Wheel Kit that can be used to simultaneously bed and glaze tape into inside drywall angles. Kit includes: Stainless Steel Body Optional Roller Wheels Available Ultra Light, Durable Skids Can Be Used as Either Indirect or Direct Flusher Mounting Bracket Corner Wheel Corner Wheel Bushing Fasteners</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf25combo_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf30combo_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf35combo_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf40combo_01.webp",,,,,,,,,0,TapeTech,Size,"2.5"", 3"", 3.5"", 4""",1,0,"2.5""",TapeTech Combo Corner Flusher,TapeTech Combo Corner Flusher,2026-05-07,v2-production-normalized,"index,follow",Be used as either a direct or indirect flusher. Indirect flushers are used to smooth compound that has been applied by another tool.,"TapeTech, drywall tools, DTB-TT-COMBO-CORNER-FLUSHER",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,Size,"2.5"", 3"", 3.5"", 4""","2.5"", 3"", 3.5"", 4""",CF25COMBO,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF25COMBO,,"TapeTech Combo Corner Flusher - 2.5""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 2.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,179.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf25combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,1,TapeTech,Size,"2.5""",1,0,,"TapeTech Combo Corner Flusher – 2.5""","TapeTech Combo Corner Flusher - 2.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 2.5""","TapeTech, drywall tools, CF25COMBO",TapeTech,CF25COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"2.5""","2.5""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF30COMBO,,"TapeTech Combo Corner Flusher - 3""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 3&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,184.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf30combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,2,TapeTech,Size,"3""",1,0,,"TapeTech Combo Corner Flusher – 3""","TapeTech Combo Corner Flusher - 3""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 3""","TapeTech, drywall tools, CF30COMBO",TapeTech,CF30COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"3""","3""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF35COMBO,,"TapeTech Combo Corner Flusher - 3.5""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 3.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,189.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf35combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,3,TapeTech,Size,"3.5""",1,0,,"TapeTech Combo Corner Flusher – 3.5""","TapeTech Combo Corner Flusher - 3.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 3.5""","TapeTech, drywall tools, CF35COMBO",TapeTech,CF35COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"3.5""","3.5""",,3,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF40COMBO,,"TapeTech Combo Corner Flusher - 4""",1,0,visible,,<p>TapeTech Combo Corner Flusher - 4&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,194.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf40combo_01.webp,,,TT-COMBO-CORNER-FLUSHER,,,,,,4,TapeTech,Size,"4""",1,0,,"TapeTech Combo Corner Flusher – 4""","TapeTech Combo Corner Flusher - 4""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Combo Corner Flusher - 4""","TapeTech, drywall tools, CF40COMBO",TapeTech,CF40COMBO,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMBO-CORNER-FLUSHER,Size,"4""","4""",,4,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variable,TT-COMPOUND-TUBE,,TapeTech Compound Tube,0,0,hidden,To Corner Flushers for finishing inside corners. Also attaches to TapeTech Applicator Heads for applying corner bead to internal and external corners.,"<p>TapeTech Compound Tubes supply joint compound to Corner Flushers for finishing inside corners. Also attaches to TapeTech Applicator Heads for applying corner bead to internal and external corners. Available in three sizes, the Compound Tubes disassemble for easy cleaning.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct24tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct36tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct42tt_01.webp",,,,,,,,,0,TapeTech,Size,"24"", 36"", 42""",1,0,"24""",TapeTech Compound Tube,TapeTech Compound Tube,2026-05-07,v2-production-normalized,"noindex,follow",To Corner Flushers for finishing inside corners. Also attaches to TapeTech Applicator Heads for applying corner bead to internal and external corners.,"TapeTech, drywall tools, DTB-TT-COMPOUND-TUBE",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,Size,"24"", 36"", 42""","24"", 36"", 42""",CT24TT,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CT24TT,,"TapeTech Compound Tube - 24""",0,0,hidden,,<p>TapeTech Compound Tube - 24&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,6.5,6,48,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct24tt_01.webp,,,TT-COMPOUND-TUBE,,,,,,1,TapeTech,Size,"24""",1,0,,"TapeTech Compound Tube – 24""","TapeTech Compound Tube - 24""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Compound Tube - 24""","TapeTech, drywall tools, CT24TT",TapeTech,CT24TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-TUBE,Size,"24""","24""",,1,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CT36TT,,"TapeTech Compound Tube - 36""",0,0,hidden,,<p>TapeTech Compound Tube - 36&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,6.5,6,48,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct36tt_01.webp,,,TT-COMPOUND-TUBE,,,,,,2,TapeTech,Size,"36""",1,0,,"TapeTech Compound Tube – 36""","TapeTech Compound Tube - 36""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Compound Tube - 36""","TapeTech, drywall tools, CT36TT",TapeTech,CT36TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-TUBE,Size,"36""","36""",,2,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CT42TT,,"TapeTech Compound Tube - 42""",0,0,hidden,,<p>TapeTech Compound Tube - 42&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,6.5,6,48,6,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ct42tt_01.webp,,,TT-COMPOUND-TUBE,,,,,,3,TapeTech,Size,"42""",1,0,,"TapeTech Compound Tube – 42""","TapeTech Compound Tube - 42""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Compound Tube - 42""","TapeTech, drywall tools, CT42TT",TapeTech,CT42TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-COMPOUND-TUBE,Size,"42""","42""",,3,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variable,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,,TapeTech Corner Applicator with FHTT Fiberglass Handle,0,0,hidden,"The CA07TT 7"" TapeTech Corner Applicator with FHTT Interchangeable Fiberglass Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA08TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to","<p>The CA07TT 7"" TapeTech Corner Applicator with FHTT Interchangeable Fiberglass Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA08TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech FHTT is an interchangeable fiberglass handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the CA08TT corner box and corner roller without adapters. The new, optimal 1.25"" diameter makes TapeTech FHTT handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 7"" model is slightly more compact than the 8"" model, and easier to use in tight areas. The 7"" is lighter than its 8"" counterpart, but has a downside of less mud capacity. TapeTech CA07TT Angle Box with FHTT Handle: Includes New FHTT D Handle Connector Extension Handle 43"" Use a single handle with attachments for a variety of tools. Durable Stainless Steel Nose Cone Connects to all brands of Angle Head, and a variety of Mud Heads 7"" Model is lighter and more agile than the 8""</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca07fhtt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca08fhtt_01.webp",,,,,,,,,0,TapeTech,Size,"7"", 8""",1,0,"7""",TapeTech Corner Applicator with FHTT Fiberglass Handle,TapeTech Corner Applicator with FHTT Fiberglass Handle,2026-05-07,v2-production-normalized,"noindex,follow","The CA07TT 7"" TapeTech Corner Applicator with FHTT Interchangeable Fiberglass Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped","TapeTech, drywall tools, DTB-TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,Size,"7"", 8""","7"", 8""",CA07FHTT,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CA07FHTT,,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""",0,0,hidden,,<p>TapeTech Corner Applicator with FHTT Fiberglass Handle - 7&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca07fhtt_01.webp,,,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,,,,,,1,TapeTech,Size,"7""",1,0,,"TapeTech Corner Applicator with FHTT Fiberglass Handle – 7""","TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Corner Applicator with FHTT Fiberglass Handle - 7""","TapeTech, drywall tools, CA07FHTT",TapeTech,CA07FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,Size,"7""","7""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CA08FHTT,,"TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""",0,0,hidden,,<p>TapeTech Corner Applicator with FHTT Fiberglass Handle - 8&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_ca08fhtt_01.webp,,,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,,,,,,2,TapeTech,Size,"8""",1,0,,"TapeTech Corner Applicator with FHTT Fiberglass Handle – 8""","TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""",2026-05-07,v2-production-normalized,"noindex,follow","TapeTech Corner Applicator with FHTT Fiberglass Handle - 8""","TapeTech, drywall tools, CA08FHTT",TapeTech,CA08FHTT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-CORNER-APPLICATOR-WITH-FHTT-HANDLE,Size,"8""","8""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variable,TT-DIRECT-CORNER-FLUSHER,,TapeTech Direct Corner Flusher,1,0,visible,Glaze or finish inside corners. TapeTech CF25TT flusher can be used as either a direct or indirect flusher.,"<p>TapeTech 2.5"" Corner Flusher can quickly glaze or finish inside corners. TapeTech CF25TT flusher can be used as either a direct or indirect flusher. Indirect flushers are used to smooth compound that has been applied by another tool. Direct flushers can be used to apply joint compound to internal corners. You can simply choose the size flusher to suit your needs without worrying which style to order. The Corner Flushers fit all standard angle boxes, corner boxes, angle head handles or Mudrunner. TapeTech corner flusher can be used as either an indirect flusher for skimming over compound applied with applicator or by attaching to angle box, corner box or Mudrunner to apply final finish coat over inside drywall corner angles. Durable ultra-light weight skids offer long, reliable service and optional wheels can be mounted for super smooth finishing. Stainless steel body Optional roller wheels available Ultra light, durable skids for smooth operation and long life Can be used as either indirect or direct flusher</p>",,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Corner Tools,"TapeTech,Drywall Finishing Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf25tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf30tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf35tt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf40tt_01.webp",,,,,,,,,0,TapeTech,Size,"2.5"", 3"", 3.5"", 4""",1,0,"2.5""",TapeTech Direct Corner Flusher,TapeTech Direct Corner Flusher,2026-05-07,v2-production-normalized,"index,follow",Glaze or finish inside corners. TapeTech CF25TT flusher can be used as either a direct or indirect flusher.,"TapeTech, drywall tools, DTB-TT-DIRECT-CORNER-FLUSHER",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,corner-tools,corner-tools,0,,Size,"2.5"", 3"", 3.5"", 4""","2.5"", 3"", 3.5"", 4""",CF25TT,,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF25TT,,"TapeTech Direct Corner Flusher - 2.5""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 2.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,114.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf25tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,1,TapeTech,Size,"2.5""",1,0,,"TapeTech Direct Corner Flusher – 2.5""","TapeTech Direct Corner Flusher - 2.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 2.5""","TapeTech, drywall tools, CF25TT",TapeTech,CF25TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"2.5""","2.5""",,1,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF30TT,,"TapeTech Direct Corner Flusher - 3""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 3&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,119.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf30tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,2,TapeTech,Size,"3""",1,0,,"TapeTech Direct Corner Flusher – 3""","TapeTech Direct Corner Flusher - 3""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 3""","TapeTech, drywall tools, CF30TT",TapeTech,CF30TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"3""","3""",,2,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF35TT,,"TapeTech Direct Corner Flusher - 3.5""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 3.5&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,125.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf35tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,3,TapeTech,Size,"3.5""",1,0,,"TapeTech Direct Corner Flusher – 3.5""","TapeTech Direct Corner Flusher - 3.5""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 3.5""","TapeTech, drywall tools, CF35TT",TapeTech,CF35TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"3.5""","3.5""",,3,0,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
,variation,CF40TT,,"TapeTech Direct Corner Flusher - 4""",1,0,visible,,<p>TapeTech Direct Corner Flusher - 4&quot; is a ShopAmes/catalog-validated TapeTech product for professional drywall finishing workflows.</p>,,,taxable,,1,,,0,0,,,,,0,,,129.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_cf40tt_01.webp,,,TT-DIRECT-CORNER-FLUSHER,,,,,,4,TapeTech,Size,"4""",1,0,,"TapeTech Direct Corner Flusher – 4""","TapeTech Direct Corner Flusher - 4""",2026-05-07,v2-production-normalized,"index,follow","TapeTech Direct Corner Flusher - 4""","TapeTech, drywall tools, CF40TT",TapeTech,CF40TT,NewCondition,tapetech,TapeTech,variation,standard-catalog,corner,corner,0,TT-DIRECT-CORNER-FLUSHER,Size,"4""","4""",,4,1,,,,,,shopames-official-source-validated,,TapeTech,,,,,,,,
