"schematic_id","part_id","part_name","qty","source_sku"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","052407B","Keeper Tube Cradle","","052407B"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","052409","Keeper Wireform","","052409"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","050413","Control Tube Wheel","","050413"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","050410B","Control Tube Flange, Black","","050410B"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","050412","Wheel Keeper Wireform","","050412"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","052214","Wheel Enclosure","","052214"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","050249","Creaser Connector","","050249"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","050212F","Nut","","050212F"
"tapetech-tapetech-lock-block-for-07tt-050212f-sch","050145","Creaser Chain","","050145"
"tapetech-90-inside-corner-edger-tapetech-17tt-sch","179009","5L10-Fk Type 6 Nyliner","","179009"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","203010","7""/10"" Crown Spring","","203010"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","210059","Shoulder Screw","","210059"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","210058F","Latch","","210058F"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","251025G","Right Side Plate (Gold)","","251025G"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","310051F","Wheel","","310051F"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","202036","Shoulder Screw","","202036"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","209047","Bearing Nyliner","","209047"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","202020","Spring Anchor","","202020"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","202028","Threaded Washer","","202028"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","251023G","Left Side Plate (Gold)","","251023G"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","209046","Washer","","209046"
"tapetech-90-inside-corner-edger-tapetech-20ttx-sch","209058","#6-32 Brass Nut","","209058"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","251023G","Left Side Plate (Gold)","","251023G"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","202028","Threaded Washer","","202028"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","209047","Bearing Nyliner","","209047"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","202036","Shoulder Screw","","202036"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","310051F","Wheel","","310051F"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","209046","Washer","","209046"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","210059","Shoulder Screw","","210059"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","210058F","Latch","","210058F"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","254005","Clamp Assembly","","254005"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","209058","#6-32 Brass Nut","","209058"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","250040F","10"" Tie Rod","","250040F"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","256027G","10"" Pressure Plate","","256027G"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","202020","Spring Anchor","","202020"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","250026F","10"" Wiper","","250026F"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","203010","7""/10"" Crown Spring","","203010"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","250009","Shim","","250009"
"tapetech-90-inside-corner-edger-tapetech-25ttx-sch","251025G","Right Side Plate (Gold)","","251025G"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","300040F","12"" Tie Rod","","300040F"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","202020","Spring Anchor","","202020"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","251025G","Right Side Plate (Gold)","","251025G"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","306027G","12"" Pressure Plate","","306027G"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","200052F","Shoulder Screw","","200052F"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","310051F","Wheel","","310051F"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","209058","#6-32 Brass Nut","","209058"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","209046","Washer","","209046"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","300009","Shim","","300009"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","209047","Bearing Nyliner","","209047"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","202036","Shoulder Screw","","202036"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","210058F","Latch","","210058F"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","210059","Shoulder Screw","","210059"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","300026F","12"" Wiper","","300026F"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","251023G","Left Side Plate (Gold)","","251023G"
"tapetech-90-inside-corner-edger-tapetech-30ttx-sch","202028","Threaded Washer","","202028"
"tapetech-90-inside-corner-edger-tapetech-42tt-sch","059091","Screw 6-32 X 1/2 Slotted Fil. Hd., S.S.","","059091"
"tapetech-90-inside-corner-edger-tapetech-42tt-sch","402002F","Spring Retainer","","402002F"
"tapetech-90-inside-corner-edger-tapetech-42tt-sch","402012","Ball Retainer","","402012"
"tapetech-90-inside-corner-edger-tapetech-42tt-sch","480021","Inside Tension Spring","","480021"
"tapetech-90-inside-corner-edger-tapetech-42tt-sch","480002F","Wear Pad","","480002F"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","059091","Screw 6-32 X 1/2 Slotted Fil. Hd., S.S.","","059091"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","402002F","4800Spring Retainer","","402002F"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","402012","Ball Retainer","","402012"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","480002F","4040Wear Pad","","480002F"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","480005","Outside Tension Spring","","480005"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","480021","Inside Tension Spring","","480021"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","480027","Bushing","","480027"
"tapetech-90-inside-corner-edger-tapetech-48tt-sch","486001F","3"" Cf Head Easyroll, No Logo","","486001F"
"tapetech-flat-box-handle-sch","809011","Thumbscrew 5/16 - 18 X 3/4 Dog Point","","809011"
"tapetech-flat-box-handle-sch","800027","Connector, Short","","800027"
"tapetech-flat-box-handle-sch","808015F","Hinge Assy","","808015F"
"tapetech-flat-box-handle-sch","800021F","Pin","","800021F"
"tapetech-flat-box-handle-sch","800018F","Connector Plate, Notched","","800018F"
