brand,product_name,part_number,url,image_url,short_description,category,specifications
STI Firestop Authority,Intumescent Firestop Sausage Red Sealant 20oz,STILCI320,https://www.tswfast.com/product/STILCI320-sti-lci320-sealant-20ozred-12-sausage?categoryCode=brand_STI_Firestop,https://s3.amazonaws.com/tswfastcomfiles/product/STILCI320_M.jpg,,,"{""PART"": ""STILCI320"", ""MANUFACTURER"": ""STI Firestop Authority"", ""full_description"": ""Product Details Resources STI LCI Sealant is a versatile and economical intumescent product intended for firestopping a wide array of applications in small commercial or grouped residential construction and other structures with similar applications. STI LCI Sealant is available in a single grade that has excellent caulking properties as well as high build properties on vertical or overhead surfaces. This single grade may be caulked (standard cartridge or bulk loaded), knifed or troweled. In addition, STI LCI Sealant does not contain PCB’s or asbestos. STI LCI Sealant is storage stable (when stored according to the manufacturer’s recommendations), and will not separate or shrink when dried. STI LCI Sealant will adhere to all common construction and penetrant materials and contains no solvents that might adversely effect plastic pipes or cable jackets. Features: Economical – High performance without the high price! Highly Intumescent – Expands up to 10X. Excellent Smoke Seal Water-Resistant – Will not re-emulsify when dry. Water-Based for easy installation, cleanup, and disposal. Acoustically Tested – Reduces noise transmission Safe…Low VOC ’s, No Solvents, Non-Halogenated Paintable"", ""spec_source"": ""html""}"
STI Firestop Authority,Smoke 'n' Sound Acoustical Sealant - 29 oz.,STISNS129W,https://www.tswfast.com/product/Smoke-n-Sound-Acoustical-Sealant-29-oz?categoryCode=brand_STI_Firestop,https://s3.amazonaws.com/gmscom/master/media-common/product/STISNS129W_M.jpg,,,"{""PART"": ""STISNS129W"", ""MANUFACTURER"": ""STI Firestop Authority"", ""full_description"": ""Product Details Resources SpecSeal® Smoke ‘N’ Sound sealant is a high quality acrylic latex sealant designed for sealing through-penetrations (such as pipes, conduits, cabling, busways, openings), membrane penetrations (such as p-traps and outlet boxes) in smoke rated walls."", ""spec_source"": ""html""}"
STI Firestop Authority,Smoke 'N' Sound Acoustical Sealant 20 oz,STISNS120W,https://www.tswfast.com/product/Smoke-N-Sound-Acoustical-Sealant-20-oz?categoryCode=brand_STI_Firestop,https://s3.amazonaws.com/tswfastcomfiles/product/5206_MD-STISNS120W_M.jpg,,,"{""PART"": ""STISNS120W"", ""MANUFACTURER"": ""STI Firestop Authority"", ""full_description"": ""Product Details Resources SpecSeal Smoke N Sound sealant is a high quality acrylic latex sealant designed for sealing through-penetrations (such as pipes, conduits, cabling, busways, openings), membrane penetrations (such as p-traps and outlet boxes) in smoke rated walls. Smoke N Sound sealant is available in a single grade that has excellent caulking properties as well as high build properties on vertical or overhead surfaces. This single grade may be caulked (standard cartridge or bulk loaded), knifed or troweled. In addition, Smoke N Sound contains no PCB s nor asbestos. Economical high performance without the high price! Safe for contact with plastics. Water Resistant will not re-emulsify when dry. Water-Based easy installation, cleanup, and disposal. Remains Flexible allows movement. Acoustically Tested reduces noise transmission. Low VOCs, Safe, No solvents, Non-Halogenated"", ""spec_source"": ""html""}"
STI Firestop Authority,ES Elastometric Firestop Sealant,STIES129,https://www.tswfast.com/product/ES-Elastometric-Firestop-Sealant?categoryCode=brand_STI_Firestop,https://s3.amazonaws.com/gmscom/master/media-common/product/ES129_M.jpg,,,"{""PART"": ""STIES129"", ""MANUFACTURER"": ""STI Firestop Authority"", ""full_description"": ""Product Details Resources SpecSeal® Elastomeric Sealant is a non-halogenated latex-based, highly elastomeric caulk designed to provide passive smoke and fire protection in construction joints. This material is also designed to restore sound attenuation properties to sound-rated ceilings and partitions. SpecSeal® Elastomeric Sealant is engineered to adhere to virtually all construction surfaces and may be applied using standard caulking equipment or by troweling. SpecSeal Elastomeric Sealant dries to form a flexible shield against the propagation of fire. Its premium latex binder system is totally resistant to water and will not re-emulsify after drying. SpecSeal Elastomeric Sealant contains no inorganic fibers, asbestos, or solvents. Elastomeric – allows movement. Water-based – easy installation, clean up and disposal. Auto-bonding – fresh material adheres to previously installed product Compatible with AS Spray for applications or repairs. Safe – low VOCs, no solvents, non-halogenated. Water-resistant – will not re-emulsify when dry. Acoustically tested – reduces noise transmission. Related Products Recently Viewed Products For California Residents: WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov Tool Source Warehouse 1-800-372-0146 735 Raco Place Lawrenceville, GA 30046 About Us FAQs Contact Us Information Accessibility Statement California Proposition 65 Privacy Policy Terms of Use 2026 TSW All rights reserved. | Terms of Use | Privacy Policy | California's Proposition 65 | Accessibility Statement"", ""spec_source"": ""html""}"
STI Firestop Authority,LCI Intumescent Firestop Sealant - 10 oz.,STILCI300,https://www.tswfast.com/product/LCI-Intumescent-Firestop-Sealant-10-oz?categoryCode=brand_STI_Firestop,https://s3.amazonaws.com/gmscom/master/media-common/product/STILCI300_M.jpg,,,"{""PART"": ""STILCI300"", ""MANUFACTURER"": ""STI Firestop Authority"", ""full_description"": ""Product Details Resources Premium grade, water-based firestop sealant featuring STI s patented two-stage intumescent technology. The perfect choice for the broadest array of combustible and noncombustible penetrants requiring a permanent, durable seal. SpecSeal LCI Sealant is a versatile and economical intumescent product intended for firestopping a wide array of applications in small commercial or grouped residential construction and other structures with similar applications. SpecSeal LCI Sealant is storage stable (when stored according to the manufacturer s recommendations), and will not separate or shrink when dried. SpecSeal Series LCI Sealant will adhere to all common construction and penetrant materials and contains no solvents that might adversely effect plastic pipes or cable jackets."", ""spec_source"": ""html""}"
STI Firestop Authority,Smoke 'N' Sound Acoustical Spray,STISNS205,https://www.tswfast.com/product/Smoke-N-Sound-Acoustical-Spray?categoryCode=brand_STI_Firestop,https://s3.amazonaws.com/tswfastcomfiles/product/STISNS205_M.jpg,,,"{""PART"": ""STISNS205"", ""MANUFACTURER"": ""STI Firestop Authority"", ""full_description"": ""Product Details Resources SpecSeal Smoke N Sound spray is a high quality acrylic latex spray designed for static or minimally dynamic linear joints or gaps in smoke partitions. SpecSeal Smoke N Sound spray is formulated to adhere to all common construction surfaces and may be applied using airless spray equipment or with a brush (for small applications and touch ups). Economical high performance without the high price! Safe for contact with plastics. Water Resistant will not re-emulsify when dry. Water-Based easy installation, cleanup, and disposal. Remains Flexible allows movement. Acoustically Tested reduces noise transmission. Low VOCs, Safe, No solvents, Non-Halogenated"", ""spec_source"": ""html""}"
Strait-Flex,Mid-Flex 300 - 100',SFIMF100,https://www.tswfast.com/product/SFIMF100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIMF100_M.jpg,,,"{""PART"": ""SFIMF100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Straightens framing irregularities. Memory-free hinge design allows for ease of installation, straighter corners and perfect angles. Diamond-punched 94 lb. paper edging allows for easier feathering, faster drying, and the highest bonding strength. Also, guarantees an even lay - down of the paper, providing maximum adhesion with no rippling or blistering. PUR-laminated nose ensures perfect corners without paper fuzz-up during finishing and sanding. Second coat of compound can be applied immediately - very light skim-coat to finish. Rustproof. Cuts easily with knife or scissors. No cracks. No callbacks. Applications: Off angles and outside 90 degree corners. Vaulted ceilings, coffered ceilings, and butterfly vaults, and bay windows. Specifications: Size: 3\"" x 100' roll Color Code: Silver"", ""spec_source"": ""html""}"
Strait-Flex,"Strait Flex Original Corner Tape with Slots 2-3/8""x100'",SFISO100SLOT,https://www.tswfast.com/product/SFSO100SLOT?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFISO100SLOT_M.jpg,,,"{""PART"": ""SFISO100SLOT"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Original is the most versatile, multi-purpose drywall tape from Strait-Flex. 90 outside corners, inside corners, and angles can be expertly finished with Strait-Flex Original Corner Bead. Easier to install than metal corner bead; Original resists dents and paint chipping, cuts easily with a utility knife or scissors, is applied with all-purpose joint compound, and will not rust. Manufactured from Strait-Flex's patented composite material, it is extremely strong and will not fuzz-up when sanding. Features: Creates perfect inside and outside 90 corners, and angled corners. Replaces conventional corner bead. Uses half the compound. Half the sanding. Half the work. Bay windows and coffered ceilings. Straightens common framing irregularities. Inside corners where gaps are present. Slotted edges ensure superior bond."", ""spec_source"": ""html""}"
Strait-Flex,"Wide-Flex 400 Tape - 4"" x 100'",SFIWF100,https://www.tswfast.com/product/SFIWF100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIWF100_M.jpg,,,"{""PART"": ""SFIWF100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Straightens framing irregularities. Memory-free hinge design allows for ease of installation, straighter corners and perfect angles. Diamond-punched 94 lb. paper edging allows for easier feathering, faster drying, and the highest bonding strength. Also guarantees an even lay-down of the paper, providing maximum adhesion with no rippling or blistering. PUR-laminated nose ensures perfect corners without paper fuzz-up during finishing and sanding. Second coat of compound can be applied immediately very light skim-coat to finish. Rustproof. Cuts easily with knife or scissors. No cracks. No callbacks. Applications: Hard-to-straighten vaults Butterfly vaults Hard-to-straighten outside corners Obtuse angles Specifications: Size : 4\"" x 100′ roll Color Code : Blue"", ""spec_source"": ""html""}"
Strait-Flex,"Strait- Flex Med Corner Tape w/Slots 2-1/4"" x 100'",SFISM100SLOT,https://www.tswfast.com/product/SFISM100SLOT?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFISM100SLOT_M.jpg,,,"{""PART"": ""SFISM100SLOT"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources You can expertly finish 90 inside corners and intricate off angles, with Strait-Flex Medium Drywall Corner Tape. Slightly thinner than Strait-Flex Original, Medium resists dents and paint chipping, cuts easily with a scissors or utility knife, is applied with all-purpose joint compound, and will not rust. Manufactured from Strait-Flex's patented composite material, it is extremely strong, will not fuzz-up when sanding, and is ten times stronger than paper tape Features: Creates perfect inside 90 corners and angled corners Inside angles of bay windows Straightens minor framing irregularities Ten times stronger than paper tape Twice as fast as paper or mesh tapes Slightly thinner than Original Slotted edges ensure superior bond"", ""spec_source"": ""html""}"
Strait-Flex,"Corner Tape - 2-1/2"" x 100'",SFISO100,https://www.tswfast.com/product/SFISO100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFSMH100medium.jpg,,,"{""PART"": ""SFISO100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Produces straight, durable, and professional corners. Straightens common framing irregularities for vertical off angles. Resists dents, paint chipping, shrinkage, and common cracking problems. Waterproof. Rustproof. Installs using standard compounds. No special tools or fasteners needed. No nail pops. Second coat of compound can be applied immediately very light skim-coat to finish. Applications: Bay windows, inside or outside off angles. Outside 90° corners. Use in place of metal cornerbead. Inside 90° corners where a large fill is required. Watertight Corners Apply over fiber cement board or green board in wet areas (tubs, showers, tile counter tops, tub decks). Specifications: Size: 2-1/2\"" x 100′ roll Color Code: Black"", ""spec_source"": ""html""}"
Strait-Flex,Strait-Flex® Gold High-Performance Drywall Corner Bead -100',SFIGOLD100,https://www.tswfast.com/product/SFIGOLD100-strait-flex-goldcornerbead-100-rolls?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIGOLD100_M.jpg,,,"{""PART"": ""SFIGOLD100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Strait-Flex Gold is a mud-on, paper-faced composite corner bead that adjusts to any angle to create perfect inside and outside 90° and off-angle corners.  The composite structural backing provides strength for durability and impact resistance.  The heavy-weight, diamond punched paper provides maximum adhesion for an even lay-down of the paper edge and reduced edge cracking.  Strait-Flex Gold is packaged in 100 ft. rolls that can be cut to the desired length in the field to minimize scrap loss. Memory-free hinge produces straight corners and perfect angles Smooth nose provides a square, low profile Composite-fiber structural backing provides strength and embeds into compound to provide a superior bond to the drywall surface Diamond-punched paper edging provides maximum adhesion – no cracks, no call backs Paper surface is pretreated to accept paint, finishing compound is not required over the laminated area – uses the half the compound vs. standard corner bead Paper will not fuzz-up during finish sanding Installs with all-purpose joint compound Applications: Inside and outside 90° and off-angle corners Inside and outside corners where common gaps in drywall are present Inside 90° corners where a large fill or straightening is required, no back filling needed Great for vaulted, coffered and tray ceilings, bay windows"", ""spec_source"": ""html""}"
Strait-Flex,Arch Flex Drywall Corner Tape - 100',SFIAF100,https://www.tswfast.com/product/SFIAF100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFAF100medium.jpg,,,"{""PART"": ""SFIAF100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Produces smooth, professional-looking curves. Patented tear strips allow for easy straight-to-curve transitions. Resists dents, paint chipping, shrinkage, and common cracking problems. Waterproof. Rustproof. Installs using standard compounds. No special tools or fasteners needed. No nail pops. Second coat of compound can be applied immediately-very light skim-coat to finish. Applications: Arched windows and doors Curved walls, ceilings, soffits, staircases, barrel vaults, and groin cathedral ceilings. Free-form, custom drywall applications where a seamless installation is required. Specifications: 3-3/8\"" x 100' roll size. Color Code: GRAY"", ""spec_source"": ""html""}"
Strait-Flex,1 1/2 in x 45 in x .06 in Strait-Flex Drywall Shims,SFIDS45,https://www.tswfast.com/product/SFIDS45?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-LG_SFDS45_strait_flex_shims.jpg,,,"{""PART"": ""SFIDS45"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Strait-Flex's Drywall Shims, can be used for floating butt-joints, framing irregularities, hanging door jambs and cabinets, and shimming counter tops, pre-fabricated shower stalls and windows. Shims can be attached with screws or nails to framing members of each side of a butt-joint to allow a greater inset at the drywall joint. Easy dispensing carton. Available in 36\"" and 45\"" lengths. Features Floating butt-joints and framing irregularities Shims save time by shimming drywall to allow greater inset at joints Other uses include door jambs, cabinets, counter tops, pre-fabricated shower stalls, and windows Easy dispensing carton 100 pcs/ctn"", ""Features"": [""Floating butt-joints and framing irregularities"", ""Shims save time by shimming drywall to allow greater inset at joints"", ""Other uses include door jambs, cabinets, counter tops, pre-fabricated shower stalls, and windows"", ""Easy dispensing carton""], ""spec_source"": ""html""}"
Strait-Flex,Super Bond Joint Compound,SFISB12,https://www.tswfast.com/product/SFISB12?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFSB12medium.jpg,,,"{""PART"": ""SFISB12"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Drywall compound additive Ensures maximum bonding of tapes with drywall Applications: Walls and ceilings Specifications: Size: 16 fl oz Color Code: Yellow"", ""spec_source"": ""html""}"
Strait-Flex,X-Crack 10' Roll- 10 per case,SFIXR,https://www.tswfast.com/product/SFIXR?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFXRmedium.jpg,,,"{""PART"": ""SFIXR"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Eliminates ceiling cracks Holds drywall joints stationary while allowing structural movement of framing members. Rigid design, hinged backbone, and flexible tab design straightens all uneven framing members. Eliminate the need of all pre-filling due to irregularities of framing members. Adjustable to any angle and installs in minutes. Reduces finishing time by the elimination of pre-filling and pre-straightening. Manufactured from 22 gauge galvanized steel with a PVC hinge Applications: Vaulted ceiling off angles. Butterfly vaults. Inside 90-degree corners in flat ceiling areas. Cracks caused by truss uplifts. Intricate ceiling applications that have no backing."", ""spec_source"": ""html""}"
Strait-Flex,Strait Flex Outlet Patch-10 per pack,SFIOP50010,https://www.tswfast.com/product/SFIOP50010-strait-flexelec-outlet-patch-10-?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIOP50010_M.jpg,,,"{""PART"": ""SFIOP50010"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Strait-Flex Outlet Patches are precut and used to repair or reinforce mis-cut or damaged drywall sections around receptacle boxes. The precut outlet patches can be easily installed using standard compounds and no special tools or fasteners are needed. The outlet patches will not fuzz-up during sanding. Features: Pre-cut patches fit standard receptacle boxes making installation easy and quick Quickly repair and reinforce mis-cut or damaged areas around receptacle boxes using standard drywall compounds Very fast, extremely strong Patches work in wet/ damp environments Material will not fuzz up during sanding Pack of 10 patches Size: 4-3/4\""x 6-1/4\"""", ""spec_source"": ""html""}"
Strait-Flex,Crack Tape- 100',SFKICT100,https://www.tswfast.com/product/SFCT100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFKICT100_M.jpg,,,"{""PART"": ""SFKICT100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Repairs difficult cracks in corners and flat surfaces Straightens small framing irregularities Ten times stronger than paper tape Resists blisters, tears, shrinkage, and wrinkles. Waterproof. Rustproof Second coat of compound can be applied immediately Very light skim-coat to finish Repairs cracks and holes in plaster surfaces quickly and easily using all purpose joint compound"", ""spec_source"": ""html""}"
Strait-Flex,"Strait-Flex Perfect 90 2-1/16"" X 100'",SFIP90100,https://www.tswfast.com/product/SFP90100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIP90100__m.jpg,,,"{""PART"": ""SFIP90100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Outperforms paper and mesh tapes, guaranteed Composite laminate ensures straight corners with no blistering or edge cracks Spans common gaps in drywall without shrinkage No compound required over pre-finished surface. Just skim coat edges to finish Polyurathane-laminated center ensures perfect corners without paper fuzz-up during finishing and sanding Diamond-punched 94 lb. paper edging allows for easier feathering, faster drying, and superior bonding strength. Also guarantees an even lay-down of the paper, providing maximum adhesion with no rippling or blistering Rustproof Custs easily with knife or scissors No cracks. No callbacks"", ""spec_source"": ""html""}"
Strait-Flex,"Tuff-Tape - 2"" x 100'",SFITT100,https://www.tswfast.com/product/SFITT100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFITT100_M.jpg,,,"{""PART"": ""SFITT100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Replaces paper drywall tape. Resists blisters, tears, and common cracking problems. Waterproof. Rustproof. Four times stronger than paper tape. Second coat of compound can be applied immediately very light skim-coat to finish. Applications: Flat seams and inside corners where paper drywall tape has failed, or where strength and speed of finish is required. Great for cement board applications. Tub and shower areas where common corner leaks occur. Specifications: Size : 2 x 100′ roll Color Code : Red"", ""spec_source"": ""html""}"
Strait-Flex,Butt-Tape 100' Roll,SFIBT10012,https://www.tswfast.com/product/SFBT10012?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/Butt_Tape_med.jpg,,,"{""PART"": ""SFIBT10012"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Commercial \""Top-Out\"" applications Twice as fast as conventional tapes. 50% less compound. 50% less sanding. 50% faster drying time No pre-filling required. No delayed shrinkage No compound required over laminated area of tape. Just skim coat edges Three times stronger than paper tape"", ""spec_source"": ""html""}"
Strait-Flex,"Drywall Repair Patch - 8"" X 8"" [10]",SFIPP100,https://www.tswfast.com/product/SFPP100?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFIPP50_med.jpg,,,"{""PART"": ""SFIPP100"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Quickly repairs door knob damage to drywall. Makes receptacle, ceiling and can light relocation easy. Imprinted with standard design patterns for easy use. Easily installs using standard compounds. No special tools or fasteners needed. Second coat of compound can be applied immediately very light skim-coat to finish. Applications: Door knob damage Electrical receptacle Ceiling and can lights Drywall mis-cuts Specifications: Size: 8\"" x 8\"" Color Code: Yellow Quantity: 10 per bag"", ""spec_source"": ""html""}"
Strait-Flex,"Edge Tape - 2"" X 100'",SFIET10012,https://www.tswfast.com/product/Edge-Tape-2-in-by-100-ft?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFIET10012_M.jpg,,,"{""PART"": ""SFIET10012"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Edge Tape - 2\"" X 100'"", ""spec_source"": ""html""}"
Strait-Flex,"Strait-Flex 8"" X 8"" Drywall Repair Patch -10 per pack",SFIPP10010,https://www.tswfast.com/product/SFIPP10010-drywall-repair-patch8-x-8-10-straitflex?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIPP10010_M.jpg,,,"{""PART"": ""SFIPP10010"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Strait-Flex Perma-Patch Drywall Repair Patches helps to quickly repair door knob damage to drywall and is ideal for miscut or relocation of receptacles, ceiling, and can lights. Perma-Patches are imprinted with can light and standard receptacle patterns for easy trimming. One Perma-Patch repairs holes up to five inches in diameter. Features: Outperforms metal patches Quickly repairs door knob damage to drywall. Makes receptacle, ceiling, can lights relocation easy. Imprinted with standard design patterns for easy use. Easily installs using standard compounds. No special tools or fasteners needed. Second coat of compound can be applied immediately very light skim-coat to finish."", ""spec_source"": ""html""}"
Strait-Flex,Strait-Flex Sprinkler Drywall Head Patch-10 per pack,SFIHP10010,https://www.tswfast.com/product/SFIHP10010-sprinkler-head-patch-10-clark-dietrich?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIHP10010_M.jpg,,,"{""PART"": ""SFIHP10010"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Sprinkler Drywall Head Patch-10 per pack"", ""spec_source"": ""html""}"
Strait-Flex,10' Arch Stick,SFIAS10,https://www.tswfast.com/product/SFAS10?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFAS10medium.jpg,,,"{""PART"": ""SFIAS10"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Clean installation. No mess. Tempered steel backbone for perfect arches. PUR-laminated nose resists dents and provides a beautiful corner without fuzz-up during finishing and sanding. Second coat of compound can be applied immediately very light skim coat to finish. Easiest cornerbead on the market to repair. Cuts easily. For fastest installation, use Big-Stick Outside Rolling tool. Applications: Inside 90 Degrees corners or where a large fill is required. Size: 3-1/4\"" x 10' Color Code: Gray"", ""spec_source"": ""html""}"
Strait-Flex,Ammo Flex Tape - 200',SFIAMF200,https://www.tswfast.com/product/SFIAMF200?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFAMF100medium.jpg,,,"{""PART"": ""SFIAMF200"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: The best flex-tape that runs through a BazookaÂ®. Cuts easily. Straightens small framing irregularities. Memory-free hinge design allows for ease of installation, straighter corners and perfect angles. Diamond-punched 94 lb. paper edging allows for easier feathering, faster drying, and the highest bonding strength. Also guarantees an even lay-down of the paper, providing maximum adhesion with no rippling or blistering. PUR-laminated nose ensures perfect corners without paper fuzz-up during finishing and sanding. Rustproof. No cracks. No callbacks. Applications: Inside and outside 90 degree corners, and intricate off angles. Inside 90 degree corners where a large fill or straightening is required, or where strength and speed of finish is required. Inside angles of bay windows, coffers and off angles. Specifications: Size: 2\"" x 200' roll Color Code: Red"", ""spec_source"": ""html""}"
Strait-Flex,OSR-400 Rolling Tool,SFIOSR400,https://www.tswfast.com/product/SFIOSR400-osr-400-os-corner-rollertool-90-for-wide-bead?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIOSR400_M.jpg,,,"{""PART"": ""SFIOSR400"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources OSR-400 Roller is specifically designed to speed application time of Strait-Flex’s Huge, Wide-Flex 400, Ultra-Flex, and OS-400 for 90º outside corners applications. This tool makes installation extremely fast and squares up corner beads. Attaches to common extension poles. Speeds application time. Also for use with Strait-Flex’s Huge, Wide-Flex 400, Ultra-Flex, and OS-400. Squares up corner beads on walls. Attaches to common extension poles."", ""spec_source"": ""html""}"
Strait-Flex,Outside Rolling Tool - 1 Piece (For Original),SFIOSR,https://www.tswfast.com/product/SFIOSR-outside-corner-rollerstrait-flex-tool?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/tswfastcomfiles/product/SFIOSR_M.jpg,,,"{""PART"": ""SFIOSR"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Original Outside Roller is specifically designed to speed application time of Strait-Flex’s Original, Big-Stick, Arch-Flex, and Arch-Stick for 90º outside corners applications. This tool makes installation extremely fast and squares up corner beads. Attaches to common extension poles. Speeds application time. Also for use with Strait-Flex’s Original, Medium, Uno-Bead 222, Flex-90, and Perfect-90. Squares up corner beads on walls. Attaches to common extension poles."", ""spec_source"": ""html""}"
Strait-Flex,"Roll-Patch 11"" x 50'",SFIRP11,https://www.tswfast.com/product/SFIRP11?categoryCode=brand_Strait_Flex,https://s3.amazonaws.com/gmscom/master/media-common/product/SFRP11medium.jpg,,,"{""PART"": ""SFIRP11"", ""MANUFACTURER"": ""Strait-Flex International, Inc."", ""full_description"": ""Product Details Resources Features: Continuous patch material allowing material to be cut to any length. PVC fiber composite material. Imprinted with standard design patterns for easy use. Easily installs using standard compounds. No special tools or fasteners needed. Second coat of compound can be applied immediately very light skim-coat to finish. Applications: Drywall damage Custom applications Specifications: Size: 11\"" x 50' Color Code: Yellow"", ""spec_source"": ""html""}"
Sturdy Ladders Inc.,30 in x 3 ft Sturdy Ladder 140 Series Aluminum Flat-Top Sawhorse,STU14003,https://www.tswfast.com/product/140-Series-Aluminum-Sawhorse-Flat-Top-3-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU14003_M.jpg,,,"{""PART"": ""STU14003"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sturdy Ladder 140 Series Aluminum Sawhorse \""Flat-Top\"" Features 10\"" wide top step Heavy-duty aluminum extrusion Double solid rivet construction Non-slip feet Heavy-duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs rated"", ""Features"": [""10\"" wide top step"", ""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non-slip feet"", ""Heavy-duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""300 lbs rated""], ""spec_source"": ""html""}"
Sturdy Ladders Inc.,30 in x 4 ft Sturdy Ladder 140 Series Aluminum Flat-Top Sawhorse,STU14004,https://www.tswfast.com/product/140-Series-Aluminum-Sawhorse-Flat-Top-4-ft?categoryCode=brand_sturdy_ladder,https://s3.amazonaws.com/tswfastcomfiles/product/STU14004_M.jpg,,,"{""PART"": ""STU14004"", ""MANUFACTURER"": ""Sturdy Ladders Inc."", ""full_description"": ""Product Details Resources Sturdy Ladder 140 Series Aluminum Sawhorse \""Flat-Top\"" Features 10\"" wide top step Heavy-duty aluminum extrusion Double solid rivet construction Non-slip feet Heavy-duty spreaders for long, trouble-free use Folding compact design for easy transportation 300 lbs rated"", ""Features"": [""10\"" wide top step"", ""Heavy-duty aluminum extrusion"", ""Double solid rivet construction"", ""Non-slip feet"", ""Heavy-duty spreaders for long, trouble-free use"", ""Folding compact design for easy transportation"", ""300 lbs rated""], ""spec_source"": ""html""}"
