ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 default,Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 default,Attribute 2 visible,Attribute 2 global,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors
,variation,CBNCR,,Columbia Outside Corner Roller - Bullnose,1,0,visible,"Official Columbia outside corner rollers for standard, bullnose, euro, and wide bead profiles.",<p>Columbia Outside Corner Roller - Bullnose is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Profile: Bullnose</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 9.</em></p>,,,taxable,,1,,,0,0,3.0,,,,1,,,64.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Outside Corner Rollers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cbncr-01.webp,,,COLOUTSIDECORNERROLLER,,,,,,2,Columbia,Profile,Bullnose,,1,0,,,,,,"Columbia Outside Corner Roller - Bullnose, CBNCR, Columbia tools, Outside Corner Rollers, drywall finishing tools",Columbia Outside Corner Roller - Bullnose | Columbia Drywall Tools,"Shop Columbia Outside Corner Roller - Bullnose, an official Columbia outside corner rollers product for professional drywall finishing.",,"index,follow",Columbia Outside Corner Roller - Bullnose,"Columbia Outside Corner Rollers, drywall finishing tools, CBNCR",Columbia,CBNCR,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLOUTSIDECORNERROLLER,profile,bullnose,Bullnose,,10,0,,,,,,ready,
,variation,COBCR,,Columbia Outside Corner Roller - Standard,1,0,visible,"Official Columbia outside corner rollers for standard, bullnose, euro, and wide bead profiles.",<p>Columbia Outside Corner Roller - Standard is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Profile: Standard</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 9.</em></p>,,,taxable,,1,,,0,0,3.0,,,,1,,,60.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Outside Corner Rollers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cobcr-01.webp,,,COLOUTSIDECORNERROLLER,,,,,,1,Columbia,Profile,Standard,,1,0,,,,,,"Columbia Outside Corner Roller - Standard, COBCR, Columbia tools, Outside Corner Rollers, drywall finishing tools",Columbia Outside Corner Roller - Standard | Columbia Drywall Tools,"Shop Columbia Outside Corner Roller - Standard, an official Columbia outside corner rollers product for professional drywall finishing.",,"index,follow",Columbia Outside Corner Roller - Standard,"Columbia Outside Corner Rollers, drywall finishing tools, COBCR",Columbia,COBCR,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLOUTSIDECORNERROLLER,profile,standard,Standard,,20,0,,,,,,ready,
,variation,COBCRE,,Columbia Outside Corner Roller - European,1,0,visible,"Official Columbia outside corner rollers for standard, bullnose, euro, and wide bead profiles.",<p>Columbia Outside Corner Roller - European is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Profile: European</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 9.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Outside Corner Rollers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cobcre-01.webp,,,COLOUTSIDECORNERROLLER,,,,,,3,Columbia,Profile,European,,1,0,,,,,,"Columbia Outside Corner Roller - European, COBCRE, Columbia tools, Outside Corner Rollers, drywall finishing tools",Columbia Outside Corner Roller - European | Columbia Drywall Tools,"Shop Columbia Outside Corner Roller - European, an official Columbia outside corner rollers product for professional drywall finishing.",,"index,follow",Columbia Outside Corner Roller - European,"Columbia Outside Corner Rollers, drywall finishing tools, COBCRE",Columbia,COBCRE,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLOUTSIDECORNERROLLER,profile,european,European,,30,0,,,,,,ready,
,variation,COBCRW,,Columbia Outside Corner Roller - Wide,1,0,visible,"Official Columbia outside corner rollers for standard, bullnose, euro, and wide bead profiles.",<p>Columbia Outside Corner Roller - Wide is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Profile: Wide</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 9.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Outside Corner Rollers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cobcrw-01.webp,,,COLOUTSIDECORNERROLLER,,,,,,4,Columbia,Profile,Wide,,1,0,,,,,,"Columbia Outside Corner Roller - Wide, COBCRW, Columbia tools, Outside Corner Rollers, drywall finishing tools",Columbia Outside Corner Roller - Wide | Columbia Drywall Tools,"Shop Columbia Outside Corner Roller - Wide, an official Columbia outside corner rollers product for professional drywall finishing.",,"index,follow",Columbia Outside Corner Roller - Wide,"Columbia Outside Corner Rollers, drywall finishing tools, COBCRW",Columbia,COBCRW,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLOUTSIDECORNERROLLER,profile,wide,Wide,,40,0,,,,,,ready,
,variation,FMH,,Columbia Plastic Mud Head Applicator - L-Trim,1,0,visible,Official Columbia billet and UHMW mud applicators.,<p>Columbia Plastic Mud Head Applicator - L-Trim is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Type: L-Trim</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 20.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,98.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Mud Applicators",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fmh-01.webp,,,COLPLASTICMUDHEADAPPLICATOR,,,,,,1,Columbia,Type,L-Trim,,1,0,,,,,,"Columbia Plastic Mud Head Applicator - L-Trim, FMH, Columbia tools, Mud Applicators, drywall finishing tools",Columbia Plastic Mud Head Applicator - L-Trim | Columbia Drywall Tools,"Shop Columbia Plastic Mud Head Applicator - L-Trim, an official Columbia mud applicators product for professional drywall finishing.",,"index,follow",Columbia Plastic Mud Head Applicator - L-Trim,"Columbia Mud Applicators, drywall finishing tools, FMH",Columbia,FMH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLPLASTICMUDHEADAPPLICATOR,model,l_trim,L-Trim,,10,0,,,,,,ready,
,variation,IA90,,Columbia Plastic Mud Head Applicator - Inside 90°,1,0,visible,Official Columbia billet and UHMW mud applicators.,<p>Columbia Plastic Mud Head Applicator - Inside 90° is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Type: Inside 90°</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 20.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,98.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Mud Applicators",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ia90-01.webp,,,COLPLASTICMUDHEADAPPLICATOR,,,,,,2,Columbia,Type,Inside 90°,,1,0,,,,,,"Columbia Plastic Mud Head Applicator - Inside 90°, IA90, Columbia tools, Mud Applicators, drywall finishing tools",Columbia Plastic Mud Head Applicator - Inside 90° | Columbia Drywall Tools,"Shop Columbia Plastic Mud Head Applicator - Inside 90°, an official Columbia mud applicators product for professional drywall finishing.",,"index,follow",Columbia Plastic Mud Head Applicator - Inside 90°,"Columbia Mud Applicators, drywall finishing tools, IA90",Columbia,IA90,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLPLASTICMUDHEADAPPLICATOR,model,inside_90,Inside 90°,,20,0,,,,,,ready,
,variation,OA90,,Columbia Plastic Mud Head Applicator - Outside 90°,1,0,visible,Official Columbia billet and UHMW mud applicators.,<p>Columbia Plastic Mud Head Applicator - Outside 90° is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Type: Outside 90°</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 20.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,98.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Mud Applicators",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ia90-01.webp,,,COLPLASTICMUDHEADAPPLICATOR,,,,,,3,Columbia,Type,Outside 90°,,1,0,,,,,,"Columbia Plastic Mud Head Applicator - Outside 90°, OA90, Columbia tools, Mud Applicators, drywall finishing tools",Columbia Plastic Mud Head Applicator - Outside 90° | Columbia Drywall Tools,"Shop Columbia Plastic Mud Head Applicator - Outside 90°, an official Columbia mud applicators product for professional drywall finishing.",,"index,follow",Columbia Plastic Mud Head Applicator - Outside 90°,"Columbia Mud Applicators, drywall finishing tools, OA90",Columbia,OA90,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLPLASTICMUDHEADAPPLICATOR,model,outside_90,Outside 90°,,30,0,,,,,,ready,
,variation,OA90325,,Columbia Plastic Mud Head Applicator - Outside 90° 325,1,0,visible,Official Columbia billet and UHMW mud applicators.,<p>Columbia Plastic Mud Head Applicator - Outside 90° 325 is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Type: Outside 90° 325</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 20.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Mud Applicators",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-outside-90-grooved-mud-heads_01.webp,,,COLPLASTICMUDHEADAPPLICATOR,,,,,,4,Columbia,Type,Outside 90° 325,,1,0,,,,,,"Columbia Plastic Mud Head Applicator - Outside 90° 325, OA90-325, Columbia tools, Mud Applicators, drywall finishing tools",Columbia Plastic Mud Head Applicator - Outside 90° 325 | Columbia Drywall Tools,"Shop Columbia Plastic Mud Head Applicator - Outside 90° 325, an official Columbia mud applicators product for professional drywall finishing.",,"index,follow",Columbia Plastic Mud Head Applicator - Outside 90° 325,"Columbia Mud Applicators, drywall finishing tools, OA90-325",Columbia,OA90-325,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLPLASTICMUDHEADAPPLICATOR,model,outside_90_325,Outside 90° 325,,40,0,,,,,,ready,
,variation,PMH,,"Columbia Predator Matrix Box Handle - Regular 40"" to 60""",1,0,visible,Official Columbia Predator carbon fiber tools from the Columbia Product Catalogue.,<p>Columbia Predator Matrix Box Handle - Regular 40&quot; to 60&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: Regular 40&quot; to 60&quot;</li><li>Official Columbia catalogue item</li><li>Built for professional drywall finishing workflows</li><li>Configured for accurate WooCommerce import and toolset filtering</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,418.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Predator Carbon Fiber Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-col-predator-matrix-box-handle-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-col-predator-matrix-box-handle-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-col-predator-matrix-box-handle-03.webp",,,COLPREDATORMATRIXBOXHANDLE,,,,,,2,Columbia,Size,"Regular 40"" to 60""",,1,0,,,,,,"Columbia Predator Matrix Box Handle - Regular 40"" to 60"", PMH, Columbia tools, Predator Carbon Fiber Tools, drywall finishing tools","Columbia Predator Matrix Box Handle - Regular 40"" to 60"" | Columbia Drywall Tools","Shop Columbia Predator Matrix Box Handle - Regular 40"" to 60"", an official Columbia predator carbon fiber tools product for professional drywall finishing.",,"index,follow","Columbia Predator Matrix Box Handle - Regular 40"" to 60""","Columbia Predator Carbon Fiber Tools, drywall finishing tools, PMH",Columbia,PMH,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COLPREDATORMATRIXBOXHANDLE,size,regular_40_in_to_60_in,"Regular 40"" to 60 in",,10,0,,,,,,ready,
,variation,PMHL,,"Columbia Predator Matrix Box Handle - Long 56"" to 76""",1,0,visible,Official Columbia Predator carbon fiber tools from the Columbia Product Catalogue.,<p>Columbia Predator Matrix Box Handle - Long 56&quot; to 76&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: Long 56&quot; to 76&quot;</li><li>Official Columbia catalogue item</li><li>Built for professional drywall finishing workflows</li><li>Configured for accurate WooCommerce import and toolset filtering</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,7.0,,,,1,,,503.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Predator Carbon Fiber Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-col-predator-matrix-box-handle-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-col-predator-matrix-box-handle-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-col-predator-matrix-box-handle-03.webp",,,COLPREDATORMATRIXBOXHANDLE,,,,,,3,Columbia,Size,"Long 56"" to 76""",,1,0,,,,,,"Columbia Predator Matrix Box Handle - Long 56"" to 76"", PMHL, Columbia tools, Predator Carbon Fiber Tools, drywall finishing tools","Columbia Predator Matrix Box Handle - Long 56"" to 76"" | Columbia Drywall Tools","Shop Columbia Predator Matrix Box Handle - Long 56"" to 76"", an official Columbia predator carbon fiber tools product for professional drywall finishing.",,"index,follow","Columbia Predator Matrix Box Handle - Long 56"" to 76""","Columbia Predator Carbon Fiber Tools, drywall finishing tools, PMHL",Columbia,PMHL,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COLPREDATORMATRIXBOXHANDLE,size,long_56_in_to_76_in,"Long 56"" to 76 in",,20,0,,,,,,ready,
,variation,PMHS,,"Columbia Predator Matrix Box Handle - Short 29"" to 39""",1,0,visible,Official Columbia Predator carbon fiber tools from the Columbia Product Catalogue.,<p>Columbia Predator Matrix Box Handle - Short 29&quot; to 39&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: Short 29&quot; to 39&quot;</li><li>Official Columbia catalogue item</li><li>Built for professional drywall finishing workflows</li><li>Configured for accurate WooCommerce import and toolset filtering</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,384.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Predator Carbon Fiber Tools",,,,,COLPREDATORMATRIXBOXHANDLE,,,,,,1,Columbia,Size,"Short 29"" to 39""",,1,0,,,,,,"Columbia Predator Matrix Box Handle - Short 29"" to 39"", PMHS, Columbia tools, Predator Carbon Fiber Tools, drywall finishing tools","Columbia Predator Matrix Box Handle - Short 29"" to 39"" | Columbia Drywall Tools","Shop Columbia Predator Matrix Box Handle - Short 29"" to 39"", an official Columbia predator carbon fiber tools product for professional drywall finishing.",,"index,follow","Columbia Predator Matrix Box Handle - Short 29"" to 39""","Columbia Predator Carbon Fiber Tools, drywall finishing tools, PMHS",Columbia,PMHS,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COLPREDATORMATRIXBOXHANDLE,size,short_29_in_to_39_in,"Short 29"" to 39 in",,30,1,,,,,,ready,
,variation,PC1H,,Columbia Predator One Handle - 4' Fixed,1,0,visible,Official Columbia Predator carbon fiber tools from the Columbia Product Catalogue.,<p>Columbia Predator One Handle - 4&#x27; Fixed is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 4&#x27; Fixed</li><li>Official Columbia catalogue item</li><li>Built for professional drywall finishing workflows</li><li>Configured for accurate WooCommerce import and toolset filtering</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,62.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Predator Carbon Fiber Tools",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-c1h-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-c1h-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-c1h-03.webp",,,COLPREDATORONEHANDLE,,,,,,1,Columbia,Handle Length,4' Fixed,,1,0,,,,,,"Columbia Predator One Handle - 4' Fixed, PC1H, Columbia tools, Predator Carbon Fiber Tools, drywall finishing tools",Columbia Predator One Handle - 4' Fixed | Columbia Drywall Tools,"Shop Columbia Predator One Handle - 4' Fixed, an official Columbia predator carbon fiber tools product for professional drywall finishing.",,"index,follow",Columbia Predator One Handle - 4' Fixed,"Columbia Predator Carbon Fiber Tools, drywall finishing tools, PC1H",Columbia,PC1H,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COLPREDATORONEHANDLE,length,4_ft_fixed,4' Fixed,,10,0,,,,,,ready,
,variation,PC1HEXT,,Columbia Predator One Handle - 3' - 5' Extendable,1,0,visible,Official Columbia Predator carbon fiber tools from the Columbia Product Catalogue.,<p>Columbia Predator One Handle - 3&#x27; - 5&#x27; Extendable is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 3&#x27; - 5&#x27; Extendable</li><li>Official Columbia catalogue item</li><li>Built for professional drywall finishing workflows</li><li>Configured for accurate WooCommerce import and toolset filtering</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,138.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Predator Carbon Fiber Tools",,,,,COLPREDATORONEHANDLE,,,,,,2,Columbia,Handle Length,3' - 5' Extendable,,1,0,,,,,,"Columbia Predator One Handle - 3' - 5' Extendable, PC1HEXT, Columbia tools, Predator Carbon Fiber Tools, drywall finishing tools",Columbia Predator One Handle - 3' - 5' Extendable | Columbia Drywall Tools,"Shop Columbia Predator One Handle - 3' - 5' Extendable, an official Columbia predator carbon fiber tools product for professional drywall finishing.",,"index,follow",Columbia Predator One Handle - 3' - 5' Extendable,"Columbia Predator Carbon Fiber Tools, drywall finishing tools, PC1HEXT",Columbia,PC1HEXT,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COLPREDATORONEHANDLE,length,3_ft_5_ft_extendable,3' - 5' Extendable,,20,1,,,,,,ready,
,variation,PCHXL,,Columbia Predator One Handle - 4' - 8' Long Extendable,1,0,visible,Official Columbia Predator carbon fiber tools from the Columbia Product Catalogue.,<p>Columbia Predator One Handle - 4&#x27; - 8&#x27; Long Extendable is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Handle Length: 4&#x27; - 8&#x27; Long Extendable</li><li>Official Columbia catalogue item</li><li>Built for professional drywall finishing workflows</li><li>Configured for accurate WooCommerce import and toolset filtering</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,168.00,Drywall Finishing Tools > Columbia > Handles & Extensions,"Columbia, Official Columbia Catalog, Tools Only, Variation, Predator Carbon Fiber Tools",,,,,COLPREDATORONEHANDLE,,,,,,3,Columbia,Handle Length,4' - 8' Long Extendable,,1,0,,,,,,"Columbia Predator One Handle - 4' - 8' Long Extendable, PCHXL, Columbia tools, Predator Carbon Fiber Tools, drywall finishing tools",Columbia Predator One Handle - 4' - 8' Long Extendable | Columbia Drywall Tools,"Shop Columbia Predator One Handle - 4' - 8' Long Extendable, an official Columbia predator carbon fiber tools product for professional drywall finishing.",,"index,follow",Columbia Predator One Handle - 4' - 8' Long Extendable,"Columbia Predator Carbon Fiber Tools, drywall finishing tools, PCHXL",Columbia,PCHXL,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,handles,handles_and_extensions,0,COLPREDATORONEHANDLE,length,4_ft_8_ft_long_extendable,4' - 8' Long Extendable,,30,1,,,,,,ready,
,variation,25SF,,"Columbia Standard Flusher - 2.5""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Standard Flusher - 2.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 2.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-5sf-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-5sf-02.webp",,,COLSTANDARDFLUSHERS,,,,,,1,Columbia,Size,"2.5""",,1,0,,,,,,"Columbia Standard Flusher - 2.5"", 2.5SF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Standard Flusher - 2.5"" | Columbia Drywall Tools","Shop Columbia Standard Flusher - 2.5"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Standard Flusher - 2.5""","Columbia Corner Flushers, drywall finishing tools, 2.5SF",Columbia,2.5SF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLSTANDARDFLUSHERS,size,2.5_in,2.5 in,,25,0,,,,,,ready,
,variation,3SF,,"Columbia Standard Flusher - 3""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Standard Flusher - 3&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,92.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,,,,COLSTANDARDFLUSHERS,,,,,,2,Columbia,Size,"3""",,1,0,,,,,,"Columbia Standard Flusher - 3"", 3SF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Standard Flusher - 3"" | Columbia Drywall Tools","Shop Columbia Standard Flusher - 3"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Standard Flusher - 3""","Columbia Corner Flushers, drywall finishing tools, 3SF",Columbia,3SF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLSTANDARDFLUSHERS,size,3_in,3 in,,30,1,,,,,,ready,
,variation,35SF,,"Columbia Standard Flusher - 3.5""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Standard Flusher - 3.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,,,,COLSTANDARDFLUSHERS,,,,,,4,Columbia,Size,"3.5""",,1,0,,,,,,"Columbia Standard Flusher - 3.5"", 3.5SF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Standard Flusher - 3.5"" | Columbia Drywall Tools","Shop Columbia Standard Flusher - 3.5"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Standard Flusher - 3.5""","Columbia Corner Flushers, drywall finishing tools, 3.5SF",Columbia,3.5SF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLSTANDARDFLUSHERS,size,3.5_in,3.5 in,,35,1,,,,,,ready,
