ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _dtb_specs_json,Meta: _includes_0_name,Meta: _includes_0_sku,Meta: _includes_1_name,Meta: _includes_1_sku,Meta: _includes_2_name,Meta: _includes_2_sku,Meta: _includes_3_name,Meta: _includes_3_sku,Meta: _includes_4_name,Meta: _includes_4_sku,Meta: _includes_5_name,Meta: _includes_5_sku,Meta: _includes_6_name,Meta: _includes_6_sku,Meta: _includes_7_name,Meta: _includes_7_sku,Meta: _includes_8_name,Meta: _includes_8_sku,Meta: _includes_9_name,Meta: _includes_9_sku,Meta: _includes_10_name,Meta: _includes_10_sku,Meta: _includes_11_name,Meta: _includes_11_sku,Meta: _includes_12_name,Meta: _includes_12_sku,Meta: _includes_13_name,Meta: _includes_13_sku,Meta: _includes_14_name,Meta: _includes_14_sku
,simple,AH5,,Frame Retainer Clip,1,0,visible,The Frame Retainer Clip AH5 is a genuine Columbia Tools replacement part designed to maintain the factory performance of your angle head equipment. This durable component ensures secure operation for professional drywall finishing tasks.,"<p>Frame Retainer Clip AH5 serves as a critical component for maintaining the operational integrity of Columbia Tools angle heads. This genuine replacement part ensures your drywall finishing equipment continues to perform to original factory standards, providing a secure fit and reliable tension during heavy-duty use. Designed specifically for the Columbia Angle Head series, this component is essential for technicians who require consistent, high-quality results on the job site. <h3>Features:</h3><ul><li><strong>OEM Precision:</strong> Manufactured by Columbia Tools to exact specifications for seamless integration with existing angle head assemblies.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of professional drywall finishing environments.</li><li><strong>Compatibility:</strong> Engineered specifically for the Columbia Angle Head product family to ensure a perfect fit and reliable performance.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH5",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah5_01.webp,,,,,,,,,159,Columbia Tools,,,,,,"Columbia Tools, AH5, Frame Retainer Clip, Angle Head parts, drywall tool repair, OEM replacement",Columbia Tools Frame Retainer Clip AH5 | OEM Repair Part,Maintain your Columbia Angle Head with the genuine AH5 Frame Retainer Clip. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-frame-retainer-clip-ah5/,"index, follow",Columbia Tools AH5 Frame Retainer Clip,"drywall finishing repair parts, angle head retainer, Columbia Tools parts, AH5 clip",Columbia Tools,AH5,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH5""}, {""label"": ""Model"", ""value"": ""AH5""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH6A,,Funnel Retainer Clip,1,0,visible,"The Columbia Tools Funnel Retainer Clip (AH6A) is a genuine OEM replacement part designed for secure, reliable performance within the Columbia Angle Head series. This essential component ensures your finishing equipment remains calibrated to factory standards.","<h3>Columbia Tools Funnel Retainer Clip</h3><p>The Columbia Tools Funnel Retainer Clip (AH6A) is a precision-engineered replacement component designed specifically for the Columbia Angle Head series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and secure attachment during high-volume operation.</p><p>Constructed to meet the rigorous demands of professional drywall contractors, this retainer clip provides a reliable fit for seamless integration with existing tool assemblies. Using genuine replacement parts prevents premature wear and ensures consistent results on every job site.</p><h3>Features</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Angle Head product family.</li><li><strong>Precision Fit:</strong> Engineered to exact factory specifications for secure, reliable retention.</li><li><strong>Professional Grade:</strong> Durable construction designed to withstand the daily rigors of professional drywall finishing.</li><li><strong>Easy Maintenance:</strong> Simplifies equipment upkeep, allowing for quick field repairs and minimal downtime.</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH6A",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah6a_01.webp,,,,,,,,,160,Columbia Tools,,,,,,"Columbia Tools, AH6A, Funnel Retainer Clip, Angle Head parts, drywall tool repair, Columbia replacement part",Columbia Tools Funnel Retainer Clip (AH6A) | OEM Part,Maintain your Columbia Angle Head with the genuine AH6A Funnel Retainer Clip. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-funnel-retainer-clip-ah6a/,"index, follow",Columbia AH6A Funnel Retainer Clip,"Columbia Tools repair parts, Angle Head replacement clip, drywall finishing tool parts, AH6A clip",Columbia Tools,AH6A,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH6A""}, {""label"": ""Model"", ""value"": ""AH6A""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH7-2,,"Frame Tension Spring- 2""",1,0,visible,This genuine Columbia Tools frame tension spring is a direct replacement part designed to maintain optimal performance for your Angle Head finishing tools.,"<p>Frame Tension Spring- 2"" is a precision-engineered component designed to restore factory-standard tension and performance to your Columbia Angle Head tools. This genuine replacement part ensures consistent operation during demanding drywall finishing tasks, maintaining the reliability expected by professional contractors. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Angle Head series to ensure a perfect fit and seamless integration.</li><li><strong>Durable Construction:</strong> Built to withstand the repetitive stress of daily professional use, providing long-term equipment stability.</li><li><strong>Factory Specifications:</strong> Engineered to meet original equipment standards, ensuring your tools perform exactly as intended after maintenance.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH7-2",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah7_2_01.webp,,,,,,,,,161,Columbia Tools,,,,,,"AH7-2, Columbia Tools spring, angle head tension spring, drywall finishing repair part, 2 inch tension spring","Columbia Frame Tension Spring 2"" | OEM Angle Head Part",Maintain your Columbia Angle Head tools with this genuine 2-inch frame tension spring. OEM-quality replacement part for professional drywall finishing.,/product/columbia-tools-frame-tension-spring-2-ah7-2/,"index, follow",Columbia AH7-2 frame tension spring,"drywall tool repair, angle head spring, Columbia Tools parts, drywall finishing equipment maintenance",Columbia Tools,AH7,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH7-2""}, {""label"": ""Model"", ""value"": ""AH7""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH7-2.5,,"Frame Tension Spring- 2.5""",1,0,visible,This genuine Columbia Tools frame tension spring is a critical replacement component for maintaining optimal performance in your Angle Head finishing tools. It ensures consistent tension and reliable operation for professional-grade drywall corner finishing.,"<p>Frame Tension Spring- 2.5"" provides the necessary resistance and structural integrity required for consistent performance in your drywall finishing workflow. Engineered specifically for the Columbia Angle Head series, this component ensures your equipment maintains factory-standard tension for precise corner finishing. By utilizing genuine replacement parts, you preserve the operational lifespan and reliability of your professional tools on the job site. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Designed specifically for the Columbia Angle Head product family to ensure a perfect fit.</li><li><strong>Precision Tension:</strong> Calibrated to exact specifications to maintain consistent pressure during corner finishing applications.</li><li><strong>Durable Construction:</strong> Manufactured to withstand the rigors of daily professional use in demanding drywall environments.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH7-2.5",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah7_2_5_01.webp,,,,,,,,,162,Columbia Tools,,,,,,"AH7-2.5, Columbia Tools, Angle Head spring, drywall finishing parts, tension spring 2.5 inch, corner head repair","Columbia Frame Tension Spring 2.5"" | OEM Angle Head Part",Maintain your Columbia Angle Head with this genuine 2.5-inch frame tension spring. Ensure factory-standard performance for professional drywall finishing.,/product/columbia-tools-frame-tension-spring-2-5-ah7-2-5/,"index, follow",Columbia Frame Tension Spring 2.5,"drywall tool repair, angle head spring, Columbia Tools parts, AH7-2.5 replacement, corner finisher spring",Columbia Tools,AH7,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH7-2.5""}, {""label"": ""Model"", ""value"": ""AH7""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH7-3,,"Framer Tention Spring- 3""",1,0,visible,"The Framer Tention Spring- 3"" is a genuine Columbia Tools replacement part engineered for optimal performance in Angle Head drywall finishing equipment. This durable component restores factory-standard tension to ensure consistent, professional results.","<p>Framer Tention Spring- 3"" is a precision-engineered replacement component designed specifically for the Columbia Tools Angle Head series. This OEM part ensures your drywall finishing equipment maintains consistent tension and factory-level performance during demanding daily use. By utilizing genuine replacement parts, you preserve the operational integrity and longevity of your professional finishing tools. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Tools Angle Head product family.</li><li><strong>Precision Tension:</strong> Engineered to meet exact factory specifications for reliable tool response.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of professional drywall finishing environments.</li><li><strong>Easy Installation:</strong> Designed for seamless integration into existing equipment for minimal downtime.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH7-3",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah7_3_01.webp,,,,,,,,,163,Columbia Tools,,,,,,"Columbia Tools, AH7-3, Angle Head spring, drywall tool repair, 3 inch tension spring, finishing tool parts","Columbia Tools Framer Tention Spring 3"" | AH7-3 OEM Part",Maintain your Columbia Angle Head with the genuine AH7-3 3-inch Framer Tention Spring. OEM-quality replacement part for professional drywall finishing.,/product/columbia-tools-framer-tention-spring-3-ah7-3/,"index, follow",Columbia AH7-3 Framer Tention Spring,"Columbia Tools replacement parts, Angle Head repair, drywall finishing tool parts, AH7-3 spring",Columbia Tools,AH7,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH7-3""}, {""label"": ""Model"", ""value"": ""AH7""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH7-3.5,,"Frame Tension Spring- 3.5""",1,0,visible,This genuine Columbia Tools 3.5-inch frame tension spring restores optimal performance and consistent pressure to your Angle Head finishing tools. It is a direct OEM replacement part designed for professional-grade reliability and precise corner finishing.,"<p>Frame Tension Spring- 3.5"" is a precision-engineered component designed to restore factory-standard tension and performance to your Columbia Angle Head drywall finishing tools. This genuine replacement part ensures consistent pressure application during corner finishing, preventing tool slippage and maintaining the high-quality results expected from professional-grade equipment. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Angle Head series to ensure a perfect fit and seamless integration.</li><li><strong>Durable Construction:</strong> Built to withstand the rigorous demands of daily drywall finishing, providing long-lasting tension and reliability.</li><li><strong>Easy Installation:</strong> Designed for quick field repairs, allowing you to minimize downtime and keep your equipment operational on the job site.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH7-3.5",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah7_3_5_01.webp,,,,,,,,,164,Columbia Tools,,,,,,"Columbia Tools, AH7-3.5, Angle Head spring, drywall tool parts, corner finisher repair, tension spring 3.5","Columbia Frame Tension Spring 3.5"" | OEM Angle Head Part",Restore your Columbia Angle Head with this genuine 3.5-inch frame tension spring. OEM-quality replacement part for professional drywall finishing tools.,/product/columbia-tools-frame-tension-spring-3-5-ah7-3-5/,"index, follow",Columbia Angle Head tension spring,"drywall tool repair, Columbia Tools parts, AH7-3.5, corner finisher spring, drywall finishing equipment",Columbia Tools,AH7,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH7-3.5""}, {""label"": ""Model"", ""value"": ""AH7""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH8,,Top Retainer Corner Clip,1,0,visible,The Top Retainer Corner Clip is a genuine Columbia Tools replacement part designed for the Angle Head series. This OEM component restores factory-level performance to your professional drywall finishing equipment.,"<p>Top Retainer Corner Clip is a precision-engineered replacement component designed specifically for the Columbia Tools Angle Head series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during demanding daily use. By utilizing genuine replacement parts, you ensure consistent operation and extend the service life of your professional finishing tools. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for the Columbia Tools Angle Head product family.</li><li><strong>Precision Fit:</strong> Engineered to exact factory specifications for seamless integration and reliable function.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of professional drywall finishing environments.</li><li><strong>Easy Maintenance:</strong> Simplifies the repair process, allowing for quick field replacements to minimize downtime.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH8",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah8_01.webp,,,,,,,,,165,Columbia Tools,,,,,,"Columbia AH8, Top Retainer Clip, Angle Head parts, drywall tool repair, Columbia Tools replacement, AH8 clip",Columbia Tools AH8 Top Retainer Corner Clip | OEM Part,Maintain your Columbia Tools Angle Head with the genuine AH8 Top Retainer Corner Clip. High-quality OEM replacement for professional drywall finishing.,/product/columbia-tools-ah8-top-retainer-corner-clip/,"index, follow",Columbia AH8 Top Retainer Corner Clip,"Columbia Tools repair parts, Angle Head replacement clip, drywall finishing tool parts, AH8 retainer",Columbia Tools,AH8,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH8""}, {""label"": ""Model"", ""value"": ""AH8""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH8A,,"Top Retainer Corner Clip- 3.5"" or All Sizes Post 2014",1,0,visible,This genuine Columbia Tools top retainer clip (AH8A) is a critical replacement part for 3.5-inch and post-2014 Angle Head drywall finishing tools. It ensures precise alignment and reliable performance for professional-grade corner finishing.,"<p>Top Retainer Corner Clip- 3.5"" or All Sizes Post 2014 is a precision-engineered replacement component designed specifically for the Columbia Tools Angle Head series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during demanding daily use. <h3>Features:</h3><ul><li><strong>Genuine OEM Quality:</strong> Manufactured by Columbia Tools to meet exact specifications for seamless integration.</li><li><strong>Broad Compatibility:</strong> Designed for 3.5-inch models and all standard Angle Head units manufactured after 2014.</li><li><strong>Reliable Retention:</strong> Provides secure locking and alignment for consistent corner finishing results.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of professional drywall finishing environments.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH8A",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah8a_01.webp,,,,,,,,,166,Columbia Tools,,,,,,"AH8A, Columbia Tools, Angle Head clip, drywall tool repair, corner finisher part, 3.5 inch angle head","Columbia Tools AH8A Top Retainer Clip | 3.5"" & Post-2014","Replace your worn retainer with the genuine Columbia Tools AH8A clip. Fits 3.5"" and all post-2014 Angle Head drywall tools for factory-spec performance.",/product/columbia-tools-ah8a-top-retainer-corner-clip/,"index, follow",Columbia AH8A Top Retainer Clip,"Columbia Angle Head parts, drywall finishing repair, AH8A replacement, corner finisher clip",Columbia Tools,AH8A,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH8A""}, {""label"": ""Model"", ""value"": ""AH8A""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH9,,Bottom Retainer Corner Clip,1,0,visible,The Bottom Retainer Corner Clip AH9 is a genuine Columbia Tools replacement part designed for seamless integration with the Columbia Angle Head series. This OEM component ensures your drywall finishing equipment remains in peak operational condition.,"<p>Bottom Retainer Corner Clip AH9 serves as a direct replacement component for Columbia Tools angle heads, ensuring your drywall finishing equipment maintains factory-standard performance. This OEM part is engineered specifically for the Columbia Angle Head series, providing a precise fit and reliable operation during demanding finishing tasks. <h3>Features:</h3><ul><li><strong>Genuine OEM Quality:</strong> Manufactured by Columbia Tools to meet exact original equipment specifications.</li><li><strong>Compatibility:</strong> Designed specifically for the Columbia Angle Head product family.</li><li><strong>Reliable Maintenance:</strong> Essential for restoring the structural integrity and functionality of your finishing tools.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH9",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah9_01.webp,,,,,,,,,167,Columbia Tools,,,,,,"Columbia AH9, Bottom Retainer Corner Clip, Columbia Tools parts, angle head repair, drywall finishing tool parts",Columbia Tools Bottom Retainer Corner Clip AH9 | OEM Part,Maintain your Columbia Angle Head with the genuine AH9 Bottom Retainer Corner Clip. High-quality OEM replacement part for professional drywall tools.,/product/columbia-tools-bottom-retainer-corner-clip-ah9/,"index, follow",Columbia AH9 Bottom Retainer Corner Clip,"Columbia Tools repair parts, drywall angle head parts, AH9 replacement, Columbia finishing tool maintenance",Columbia Tools,AH9,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH9""}, {""label"": ""Model"", ""value"": ""AH9""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH9A,,"Bottom Retainer Corner Clip - 3.5"" or All Sizes Post 2014",1,0,visible,This genuine Columbia Tools bottom retainer corner clip is an essential replacement part for 3.5-inch Angle Heads and all models manufactured after 2014. It restores factory-level performance to your professional drywall finishing equipment.,"<p>Bottom Retainer Corner Clip - 3.5"" or All Sizes Post 2014 is a precision-engineered replacement component designed specifically for the Columbia Tools Angle Head series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during demanding daily use. By utilizing genuine components, you avoid the compatibility issues often associated with aftermarket alternatives, ensuring a seamless fit for your existing finishing tools. <h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Specifically manufactured for Columbia Tools Angle Head models produced after 2014 and 3.5-inch units.</li><li><strong>Durable Construction:</strong> Built to withstand the rigors of professional drywall finishing environments.</li><li><strong>Precision Fit:</strong> Engineered to exact specifications for reliable retention and consistent tool operation.</li></ul></p>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH9A",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah9a_01.webp,,,,,,,,,168,Columbia Tools,,,,,,"AH9A, Columbia Tools, Angle Head retainer, drywall tool repair, corner clip replacement, 3.5 inch angle head part",Columbia Tools AH9A Bottom Retainer Corner Clip | OEM Part,Replace your worn retainer with the genuine Columbia Tools AH9A clip. Fits 3.5-inch Angle Heads and all models produced after 2014 for a perfect fit.,/product/columbia-tools-ah9a-bottom-retainer-corner-clip/,"index, follow",Columbia Tools AH9A,"drywall angle head parts, Columbia Tools repair, corner finisher clip, drywall finishing tool maintenance",Columbia Tools,AH9A,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH9A""}, {""label"": ""Model"", ""value"": ""AH9A""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AH18,,Socket Wear Cap,1,0,visible,The Socket Wear Cap (AH18) is a genuine Columbia Tools replacement part designed to maintain the precision and performance of your Angle Head finishing tools.,"<h3>Socket Wear Cap</h3><p>The Socket Wear Cap (AH18) is a precision-engineered replacement component designed specifically for the Columbia Tools Angle Head series. This OEM part ensures your drywall finishing equipment maintains factory-standard performance and structural integrity during heavy-duty use.</p><p>By replacing worn components with genuine factory parts, you prevent unnecessary play in the tool head and ensure consistent, professional-grade results on every pass. This cap is built to withstand the rigors of daily job site demands, providing a reliable fit for your existing Columbia finishing tools.</p><h3>Features:</h3><ul><li><strong>Genuine OEM Quality:</strong> Manufactured by Columbia Tools to exact specifications for seamless integration.</li><li><strong>Precision Fit:</strong> Designed specifically for the Columbia Angle Head family to ensure optimal tool alignment.</li><li><strong>Durable Construction:</strong> Engineered to resist wear and maintain tool longevity under professional working conditions.</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,Drywall Finishing Tools > Columbia Tools > Parts,"Columbia Tools, Angle Head, Repair Parts, AH18",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia_tools_ah18_01.webp,,,,,,,,,169,Columbia Tools,,,,,,"AH18, Columbia Tools, Socket Wear Cap, Angle Head repair, drywall tool parts, Columbia replacement part",Columbia Tools Socket Wear Cap (AH18) | OEM Replacement,Maintain your Columbia Angle Head with the genuine AH18 Socket Wear Cap. High-quality OEM replacement part for professional drywall finishing tools.,/product/columbia-tools-socket-wear-cap-ah18/,"index, follow",Columbia Tools Socket Wear Cap,"AH18, Columbia Angle Head parts, drywall finishing repair, Columbia Tools replacement",Columbia Tools,AH18,NewCondition,columbia-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-tools,columbia-angle-head,,,,ready,,Columbia Tools,,,,,"[{""label"": ""Brand"", ""value"": ""Columbia Tools""}, {""label"": ""Part Number"", ""value"": ""AH18""}, {""label"": ""Model"", ""value"": ""AH18""}, {""label"": ""Tool Groups"", ""value"": ""Angle Head""}, {""label"": ""Condition"", ""value"": ""New""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
