Brand,Brand slug,Brand page URL,Record type,Source product ID,Parent product ID,Product Name,Product SKU,Variation,Price USD,Weight (lbs),Length (in),Width (in),Height (in),Shipping data status,Product URL,Store API URL,Verified at
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,34845,0,Columbia Sabre Smoothing Blade Ext Pole 41-75″,SBP,,56.22,1.03,49,12.6,4.65,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade-ext-pole/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34845?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,34848,0,Columbia Sabre Smoothing Blade Claw,SBC,,20.32,0.10,7,3,8,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade-claw/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34848?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,34852,0,Columbia Sabre Smoothing Blade Set (10″/16″/24″/32″),SBSET,,334.64,15,44,16,8,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade-set-10%e2%80%b3-16%e2%80%b3-24%e2%80%b3-32%e2%80%b3/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34852?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,34853,0,Columbia Sabre Blade Case (Medium),SBCASEM,,77.90,15,50,20,7,complete,https://masterbuildingmaterials.com/product/columbia-sabre-blade-case-medium/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34853?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,34866,0,Columbia Stainless Steel 9-in-1 Putty Knife w/ Nylon Grip Handle,9-1MT,,11.31,2,13,2,2,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-9-in-1-putty-knife-w-nylon-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34866?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,34867,0,Columbia Specialty Knife with Nylon Handle,,,11.31,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-specialty-knife-with-nylon-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34867?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,34877,0,Columbia Stainless Steel Putty Knives with Nylon Handle,,,9.18,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-putty-knives-with-nylon-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34877?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,34891,0,Columbia Stainless Steel Mud Pan with FREE Mud Grip,,,20.17,,,,,missing,https://masterbuildingmaterials.com/product/columbia-stainless-steel-mud-pan-with-free-mud-grip/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34891?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,35217,0,Columbia Super Flex 0.3 Flat Blade Stainless Steel Finishing Trowel,,,55.29,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-super-flex-0-3-flat-blade-stainless-steel-finishing-trowel/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35217?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,35224,0,Columbia Pro Flex 0.7 Flat Blade Stainless Steel Finishing Trowel,,,53.77,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-pro-flex-0-7-flat-blade-stainless-steel-finishing-trowel/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35224?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,35237,0,Columbia Silver 0.4 Curved Blade Stainless Steel Finishing Trowel,,,50.60,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-silver-0-4-curved-blade-stainless-steel-finishing-trowel/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35237?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,35244,0,Columbia Pro Flex 0.7 Curved Blade Stainless Steel Finishing Trowel,,,53.77,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-pro-flex-0-7-curved-blade-stainless-steel-finishing-trowel/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35244?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,35255,0,Columbia 13″ Aluminum Finishing Hawk,13-H-S,,42.40,1.3,14,14,2,complete,https://masterbuildingmaterials.com/product/columbia-13-aluminum-finishing-hawk/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35255?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,35420,0,Columbia Super Flex 0.3 Flat Blade Stainless Steel Finishing Trowel + Hawk,12140.3-H,,148.76,4,15,15,5,complete,https://masterbuildingmaterials.com/product/columbia-super-flex-0-3-flat-blade-stainless-steel-finishing-trowel-hawk/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35420?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,35424,0,Columbia Silver 0.4 Curved Blade Stainless Steel Finishing Trowel + Hawk,12140.4-H,,140.06,4,15,15,5,complete,https://masterbuildingmaterials.com/product/columbia-silver-0-4-curved-blade-stainless-steel-finishing-trowel-hawk/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35424?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,35429,0,Columbia Pro Flex 0.7 Curved Blade Stainless Steel Finishing Trowel + Hawk,12140.7C-H,,145.92,4,15,15,5,complete,https://masterbuildingmaterials.com/product/columbia-pro-flex-0-7-curved-blade-stainless-steel-finishing-trowel-hawk/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35429?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,35430,0,Columbia Pro Flex 0.7 Flat Blade Stainless Steel Finishing Trowel + Hawk,12140.7F-H,,145.92,4,15,15,5,complete,https://masterbuildingmaterials.com/product/columbia-pro-flex-0-7-flat-blade-stainless-steel-finishing-trowel-hawk/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35430?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,35432,0,Columbia DIY Hand Tool Finishing Set w/ Mud Pan,NPKSET,,83.17,5,15,10,5,complete,https://masterbuildingmaterials.com/product/columbia-diy-hand-tool-finishing-set-w-mud-pan/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35432?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,35439,0,Columbia Standard Flusher + Handle Combo,,,144.63,1.03,40.4,2.4,2.3,complete,https://masterbuildingmaterials.com/product/columbia-standard-flusher-handle-combo/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/35439?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,37483,0,Columbia Mud Roller w/ Acme Thread Roller Frame,,,22.09,,,,,missing,https://masterbuildingmaterials.com/product/columbia-mud-roller-w-acme-thread-roller-frame/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/37483?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,37490,0,Columbia Mud Roller 18mm Replacement Covers,,,13.53,,,,,missing,https://masterbuildingmaterials.com/product/columbia-mud-roller-replacement-covers/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/37490?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,37495,0,Columbia Corner Mud Roller – 1.5″,FMRAF1.5,,28.78,2,4,4,9,complete,https://masterbuildingmaterials.com/product/columbia-corner-mud-roller-1-5/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/37495?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,37499,0,Columbia Corner Mud Roller 18mm Replacement Cover,FCMR1.5X18MM,,19.31,1,3,3,3,complete,https://masterbuildingmaterials.com/product/columbia-corner-mud-roller-18mm-replacement-cover/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/37499?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,39400,0,Columbia Stainless Steel Three-Way Putty Knives with Nylon Handle,,,8.08,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-three-way-putty-knives-with-nylon-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39400?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,39418,0,Columbia Stainless Steel Taping Knife w/ Comfort Grip Handle,,,11.57,0.475,9,2,10,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-taping-knife-w-comfort-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39418?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,39429,0,Columbia Stainless Steel One-Piece Putty Knives,,,12.98,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-one-piece-stainless-steel-putty-knives/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39429?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,39446,0,Columbia Stainless Steel 10-in-1 One-Piece Putty Knife,OPPK10-1,,15.42,2,13,2,2,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-10-in-1-one-piece-putty-knife/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39446?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,39451,0,Columbia One-Piece Stainless Steel Bucket Scoop,OPBS,,17.89,2,13,2,2,complete,https://masterbuildingmaterials.com/product/columbia-one-piece-stainless-steel-bucket-scoop/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39451?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,39452,0,Columbia Stainless Steel Bucket Scoop w/ Cork Handle,BSNC,,17.89,2,13,2,2,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-bucket-scoop-w-cork-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39452?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,39454,0,Columbia Stainless Steel Bucket Scoop w/ Comfort Grip Handle,CBS2K,,17.89,2,13,2,2,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-bucket-scoop-w-comfort-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/39454?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,41334,0,Columbia Fat Boy Smoothing Blade,,,31.88,,,,,missing,https://masterbuildingmaterials.com/product/columbia-fat-boy-smoothing-blade/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41334?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,41450,0,Columbia Corner Mud Roller w/ 2K Handle – 1.5″,2KCMR,,28.64,2,4,4,9,complete,https://masterbuildingmaterials.com/product/columbia-corner-mud-roller-w-2k-handle-1-5/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41450?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,41454,0,Columbia 2K Mud Roller w/ Quick Connect Frame,,,25.65,,,,,missing,https://masterbuildingmaterials.com/product/columbia-2k-mud-roller-w-quick-connect-frame/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41454?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,41546,0,Columbia Comfort Grip S/S Putty Knife Pack 4/5/6″,JKBP,,34.70,1,12,8,1,complete,https://masterbuildingmaterials.com/product/columbia-comfort-grip-s-s-putty-knife-pack-4-5-6/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41546?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,41548,0,Columbia Comfort Grip S/S 3Way Putty Knife Pack 4/5/6″,3WJKBP,,34.70,1,12,8,1,complete,https://masterbuildingmaterials.com/product/columbia-comfort-grip-s-s-3way-putty-knife-pack-4-5-6/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41548?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,41551,0,Columbia Stainless Steel Putty Knives with Comfort Grip Handle,,,10.05,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-putty-knives-with-comfort-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41551?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,41562,0,Columbia Stainless Steel 9-in-1 Putty Knife w/ Comfort Grip Handle,91CGMT,,12.85,2,13,2,2,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-9-in-1-putty-knife-w-comfort-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41562?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,41563,0,Columbia Specialty Knife with Comfort Grip Handle,,,12.85,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-specialty-knife-with-comfort-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41563?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variable,41570,0,Columbia Stainless Steel Three-Way Putty Knives w/ Comfort Grip Handle,,,12.85,0.76,6,2,10,complete,https://masterbuildingmaterials.com/product/columbia-stainless-steel-three-way-putty-knives-w-comfort-grip-handle/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/41570?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,42660,0,Columbia Journeyman Set Promo,COL-PROMO1,,1625.01,21,44,12,8,complete,https://masterbuildingmaterials.com/product/columbia-journeyman-set-promo/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/42660?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,42662,0,Columbia Finishers Set Promo,COL-PROMO2,,1885.53,21,44,12,8,complete,https://masterbuildingmaterials.com/product/columbia-finishers-set-promo/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/42662?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,42666,0,Columbia Matrix Set Promo,COL-PROMO3,,2142.77,21,44,12,8,complete,https://masterbuildingmaterials.com/product/columbia-matrix-set-promo/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/42666?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,simple,42668,0,Columbia Flats & Corner Pro Finishing Set Promo,COL-PROMO4,,2337.37,21,44,12,8,complete,https://masterbuildingmaterials.com/product/columbia-flats-corner-pro-finishing-set-promo/?aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/42668?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,19922,19919,Columbia Grooved Mud Head Applicators (Plastic),COL-IA90,Options: Inside 90°,83.53,1,2,2,2,complete,https://masterbuildingmaterials.com/product/columbia-grooved-mud-head-applicators-plastic/?attribute_pa_options=inside-90&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/19922?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,19923,19919,Columbia Grooved Mud Head Applicators (Plastic),COL-OA90,Options: Outside 90°,83.53,1,2,2,2,complete,https://masterbuildingmaterials.com/product/columbia-grooved-mud-head-applicators-plastic/?attribute_pa_options=outside-90&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/19923?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,25960,25959,Columbia 180 Grip Bent Box Handle (Flat Box Handle),COL-3BBH,Size: 3′,174.39,1.67,6,6,42,complete,https://masterbuildingmaterials.com/product/columbia-180-grip-bent-box-handle-flat-box-handle/?attribute_pa_size=3-2&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/25960?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,25961,25959,Columbia 180 Grip Bent Box Handle (Flat Box Handle),COL-4BBH,Size: 4′,175.85,1.67,6,6,52,complete,https://masterbuildingmaterials.com/product/columbia-180-grip-bent-box-handle-flat-box-handle/?attribute_pa_size=4-2&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/25961?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,25962,25959,Columbia 180 Grip Bent Box Handle (Flat Box Handle),COL-5BBH,Size: 5′,176.58,1.67,6,6,56,complete,https://masterbuildingmaterials.com/product/columbia-180-grip-bent-box-handle-flat-box-handle/?attribute_pa_size=5-3&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/25962?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,25963,25959,Columbia 180 Grip Bent Box Handle (Flat Box Handle),COL-6BBH,Size: 6′,177.31,1.67,6,6,60,complete,https://masterbuildingmaterials.com/product/columbia-180-grip-bent-box-handle-flat-box-handle/?attribute_pa_size=6-2&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/25963?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,25964,25959,Columbia 180 Grip Bent Box Handle (Flat Box Handle),COL-42BBH,Size: 42″,175.12,,6,6,48,partial,https://masterbuildingmaterials.com/product/columbia-180-grip-bent-box-handle-flat-box-handle/?attribute_pa_size=42&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/25964?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,28566,28565,Columbia Flusher Handle Combo,COL-C1AHA,Options: One Handle (Fixed),42.90,2,40,4,4,complete,https://masterbuildingmaterials.com/product/columbia-flusher-handle-combo/?attribute_pa_options=one-handle-fixed&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/28566?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,28567,28565,Columbia Flusher Handle Combo,COL-TLAHA,Options: Twist Lock Handle (3′-8′),74.04,2,40,4,4,complete,https://masterbuildingmaterials.com/product/columbia-flusher-handle-combo/?attribute_pa_options=twist-lock-handle-3-8&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/28567?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,32111,32110,Columbia Predator Matrix Box Handle,COL-PMHS,Size: Short (29″ – 39″),330.28,3.44,40,5,3,complete,https://masterbuildingmaterials.com/product/columbia-predator-matrix-box-handle/?attribute_pa_size=short-29-39&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/32111?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,32112,32110,Columbia Predator Matrix Box Handle,COL-PMH,Size: Standard (40″ – 58″),359.38,3.44,40,5,3,complete,https://masterbuildingmaterials.com/product/columbia-predator-matrix-box-handle/?attribute_pa_size=standard-40-58&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/32112?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,32113,32110,Columbia Predator Matrix Box Handle,COL-PMHXL,Size: Long (56″ – 76″),432.65,3.44,52,5,3,complete,https://masterbuildingmaterials.com/product/columbia-predator-matrix-box-handle/?attribute_pa_size=long-56-76&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/32113?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,34824,34823,Columbia Sabre Smoothing Blade,SSB07,Size: 7″,17.61,1,9,10,3,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade/?attribute_pa_size=7&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34824?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,34825,34823,Columbia Sabre Smoothing Blade,SSB10,Size: 10″,23.70,1,12,12,3,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade/?attribute_pa_size=10&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34825?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,34826,34823,Columbia Sabre Smoothing Blade,SSB12,Size: 12″,29.12,2,13,10,3,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade/?attribute_pa_size=12&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34826?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,34827,34823,Columbia Sabre Smoothing Blade,SSB14,Size: 14″,33.87,2,15,10,3,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade/?attribute_pa_size=14&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34827?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,34828,34823,Columbia Sabre Smoothing Blade,SSB16,Size: 16″,39.29,2,18,6,3,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade/?attribute_pa_size=16&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34828?aelia_cs_currency=USD,2026-07-20
Columbia Tools,columbia-tools,https://masterbuildingmaterials.com/brands/columbia-tools/?aelia_cs_currency=USD,variation,34829,34823,Columbia Sabre Smoothing Blade,SSB18,Size: 18″,44.03,2,20,6,3,complete,https://masterbuildingmaterials.com/product/columbia-sabre-smoothing-blade/?attribute_pa_size=18&aelia_cs_currency=USD,https://masterbuildingmaterials.com/wp-json/wc/store/v1/products/34829?aelia_cs_currency=USD,2026-07-20
